Customer_ID,Name,Age,SSN,Occupation,snapshot_date,age_band,has_valid_ssn
CUS_0x3003,Lesley Wroughtonx,31.0,843-29-2146,Developer,2024-04-01,25-34,1
CUS_0x3040,Ering,29.0,755-93-6252,Engineer,2024-04-01,25-34,1
CUS_0x3176,Baertleinx,35.0,158-09-7660,Scientist,2024-04-01,35-44,1
CUS_0x3195,Alexu,28.0,238-89-8489,Engineer,2024-04-01,25-34,1
CUS_0x31b7,Luciana Lopezs,42.0,303-30-5170,Lawyer,2024-04-01,35-44,1
CUS_0x32e6,Jonathan Stempelk,35.0,137-57-7256,Developer,2024-04-01,35-44,1
CUS_0x3383,Diane Bartzv,31.0,407-85-2454,NA,2024-04-01,25-34,1
CUS_0x33b5,David Jonesc,17.0,019-20-5348,Entrepreneur,2024-04-01,18-24,1
CUS_0x33f0,Pedro dax,33.0,#F%$D@*&8,Scientist,2024-04-01,25-34,0
CUS_0x347c,LaCaprac,33.0,497-94-5245,NA,2024-04-01,25-34,1
CUS_0x34a8,James Grubelp,25.0,344-78-5892,Developer,2024-04-01,25-34,1
CUS_0x34b5,Kentaror,46.0,370-04-7463,Engineer,2024-04-01,45-54,1
CUS_0x3582,Laurence Fletcherb,26.0,346-20-0951,Media_Manager,2024-04-01,25-34,1
CUS_0x3606,Dyep,22.0,162-34-3252,NA,2024-04-01,18-24,1
CUS_0x36a1,Miyoung Kimh,43.0,286-88-7128,Teacher,2024-04-01,35-44,1
CUS_0x36f2,Phil Wahbag,40.0,661-06-7195,Scientist,2024-04-01,35-44,1
CUS_0x36fd,Erwin Sebaq,17.0,090-60-7501,Doctor,2024-04-01,18-24,1
CUS_0x36ff,Michaele,,881-57-6870,Architect,2024-04-01,55+,1
CUS_0x3809,Anna Driverw,53.0,060-56-1128,Journalist,2024-04-01,45-54,1
CUS_0x3821,Steveu,20.0,248-72-2340,Architect,2024-04-01,18-24,1
CUS_0x38bc,Liana B.c,34.0,018-15-9448,Developer,2024-04-01,25-34,1
CUS_0x38c2,Andreasc,19.0,423-55-1106,Musician,2024-04-01,18-24,1
CUS_0x3966,Brownx,24.0,977-16-6058,Journalist,2024-04-01,18-24,1
CUS_0x39d7,Nate Raymondw,29.0,300-57-8786,Teacher,2024-04-01,25-34,1
CUS_0x39e5,William Jamesl,17.0,378-91-8909,Accountant,2024-04-01,18-24,1
CUS_0x3a57,Klaymans,39.0,058-04-9742,Teacher,2024-04-01,35-44,1
CUS_0x3b33,Davidw,34.0,218-74-2565,Scientist,2024-04-01,25-34,1
CUS_0x3b4c,"""""""""""""""Johnk""""""",19.0,119-63-5471,Teacher,2024-04-01,18-24,1
CUS_0x3cf7,Yaog,31.0,226-49-8871,Journalist,2024-04-01,25-34,1
CUS_0x3d40,Azharu,22.0,#F%$D@*&8,Entrepreneur,2024-04-01,18-24,0
CUS_0x3d71,Kevins,38.0,133-11-8146,Media_Manager,2024-04-01,35-44,1
CUS_0x3de8,Daniele,27.0,614-99-8314,Entrepreneur,2024-04-01,25-34,1
CUS_0x3f49,Johny,56.0,860-62-7728,Accountant,2024-04-01,55+,1
CUS_0x4068,Ognibenep,20.0,096-81-0180,Entrepreneur,2024-04-01,18-24,1
CUS_0x4098,Greg Roumeliotisk,18.0,422-50-2476,Doctor,2024-04-01,18-24,1
CUS_0x40d,Luke Jeffsj,43.0,011-33-6276,NA,2024-04-01,35-44,1
CUS_0x40d1,Phil Wahbag,32.0,344-66-6046,Entrepreneur,2024-04-01,25-34,1
CUS_0x411d,Lucia Mutikanii,23.0,956-90-9886,Media_Manager,2024-04-01,18-24,1
CUS_0x41ac,Jane Wardellg,45.0,051-82-4680,NA,2024-04-01,45-54,1
CUS_0x41be,Selyukha,35.0,700-01-5042,Musician,2024-04-01,35-44,1
CUS_0x41d3,Nick Browna,43.0,170-57-5121,Engineer,2024-04-01,35-44,1
CUS_0x41eb,Lianaa,32.0,901-83-8493,Journalist,2024-04-01,25-34,1
CUS_0x4211,Katharinah,37.0,335-18-8653,Manager,2024-04-01,35-44,1
CUS_0x4250,Sayantanij,30.0,042-68-7991,Doctor,2024-04-01,25-34,1
CUS_0x42ec,Tiisetso Motsoenengo,47.0,#F%$D@*&8,Accountant,2024-04-01,45-54,0
CUS_0x432b,Herbert Lashu,41.0,066-46-4441,Journalist,2024-04-01,35-44,1
CUS_0x4333,Annax,26.0,#F%$D@*&8,Developer,2024-04-01,25-34,0
CUS_0x4354,Euanv,18.0,895-48-7601,Entrepreneur,2024-04-01,18-24,1
CUS_0x43a2,Knightw,35.0,721-56-6330,Doctor,2024-04-01,35-44,1
CUS_0x43dd,Chang-Rane,30.0,454-20-3018,Journalist,2024-04-01,25-34,1
CUS_0x4409,Elzio Barreton,16.0,024-84-1689,Writer,2024-04-01,18-24,1
CUS_0x4491,ernard Vaughanl,38.0,699-79-1235,Media_Manager,2024-04-01,35-44,1
CUS_0x4517,Jacke,55.0,052-90-2364,Teacher,2024-04-01,55+,1
CUS_0x460c,Scott Maloneu,23.0,647-87-5349,NA,2024-04-01,18-24,1
CUS_0x460f,Langi Chiangs,33.0,540-34-2378,Writer,2024-04-01,25-34,1
CUS_0x463e,Philb,14.0,522-26-7644,Developer,2024-04-01,18-24,1
CUS_0x4640,Nick Edwardst,36.0,969-47-8792,NA,2024-04-01,35-44,1
CUS_0x4691,Julien Toyerd,34.0,545-29-4548,Teacher,2024-04-01,25-34,1
CUS_0x4712,Karen Jacobsa,25.0,#F%$D@*&8,Manager,2024-04-01,25-34,0
CUS_0x4718,Martonc,41.0,232-98-1128,Doctor,2024-04-01,35-44,1
CUS_0x4778,Alistair Barrx,30.0,888-43-4739,Journalist,2024-04-01,25-34,1
CUS_0x47b2,Mary Gabrielx,44.0,799-70-1935,Doctor,2024-04-01,35-44,1
CUS_0x47c5,Scuffhamu,20.0,619-50-3378,Journalist,2024-04-01,18-24,1
CUS_0x4807,Emi Emotor,40.0,001-96-0566,Musician,2024-04-01,35-44,1
CUS_0x4883,Clareb,23.0,822-72-2207,NA,2024-04-01,18-24,1
CUS_0x48d,Palmerq,22.0,283-87-8819,Writer,2024-04-01,18-24,1
CUS_0x4900,Luke Bakerd,34.0,518-03-9456,Teacher,2024-04-01,25-34,1
CUS_0x493c,Taylorj,52.0,977-92-2690,Mechanic,2024-04-01,45-54,1
CUS_0x496a,Ilainaq,25.0,726-77-5372,Engineer,2024-04-01,25-34,1
CUS_0x4973,Marcuss,43.0,128-30-2776,NA,2024-04-01,35-44,1
CUS_0x49e4,Lynchr,33.0,218-55-3668,Architect,2024-04-01,25-34,1
CUS_0x4a45,Charlie Zhuk,38.0,948-93-2039,Journalist,2024-04-01,35-44,1
CUS_0x4a5,Sophiet,38.0,867-41-1583,Teacher,2024-04-01,35-44,1
CUS_0x4b5a,Laurencel,24.0,890-10-1820,Lawyer,2024-04-01,18-24,1
CUS_0x4c36,Dowsettn,26.0,744-46-6342,Teacher,2024-04-01,25-34,1
CUS_0x4c59,Ryana,24.0,261-01-0693,Accountant,2024-04-01,18-24,1
CUS_0x4c9a,Shieldsv,31.0,462-85-2090,Manager,2024-04-01,25-34,1
CUS_0x4e42,Camposj,38.0,473-82-4532,Scientist,2024-04-01,35-44,1
CUS_0x4eef,Emmap,47.0,328-98-9359,Doctor,2024-04-01,45-54,1
CUS_0x4f29,Sruthiu,37.0,332-04-0058,Journalist,2024-04-01,35-44,1
CUS_0x4f57,Kime,18.0,504-94-9465,Doctor,2024-04-01,18-24,1
CUS_0x4fa6,Gareth Jonesj,18.0,085-81-0307,Lawyer,2024-04-01,18-24,1
CUS_0x4fb8,Kim Dixond,23.0,166-21-7041,Musician,2024-04-01,18-24,1
CUS_0x4fc9,Vaughanl,52.0,258-52-7665,Journalist,2024-04-01,45-54,1
CUS_0x5054,Douge,20.0,493-32-5111,Lawyer,2024-04-01,18-24,1
CUS_0x506d,Jonathan Stempelm,47.0,707-39-5108,Media_Manager,2024-04-01,45-54,1
CUS_0x509e,Ishiguroa,24.0,304-30-4564,Writer,2024-04-01,18-24,1
CUS_0x50ef,Chucke,29.0,629-09-0735,Teacher,2024-04-01,25-34,1
CUS_0x514e,Clara Ferreira-Marquesb,24.0,418-27-3029,Teacher,2024-04-01,18-24,1
CUS_0x516c,Julie Steenhuysena,47.0,324-60-4563,Accountant,2024-04-01,45-54,1
CUS_0x5171,Tayloro,43.0,686-96-5490,Engineer,2024-04-01,35-44,1
CUS_0x51d8,Henrya,32.0,383-53-7720,Journalist,2024-04-01,25-34,1
CUS_0x5269,Polanseks,34.0,643-26-5458,Engineer,2024-04-01,25-34,1
CUS_0x52e7,Carolyn Cohnn,19.0,641-27-8461,Developer,2024-04-01,18-24,1
CUS_0x5309,Emma Farged,45.0,458-84-3825,Accountant,2024-04-01,45-54,1
CUS_0x530c,Renee Maltezour,45.0,273-49-2019,Scientist,2024-04-01,45-54,1
CUS_0x53bc,Stempelf,50.0,267-52-0601,Teacher,2024-04-01,45-54,1
CUS_0x5407,Annk,30.0,500-92-6408,Media_Manager,2024-04-01,25-34,1
CUS_0x542c,"""""""""""""""John ODonnell""""""""z""""""",40.0,717-41-5370,Manager,2024-04-01,35-44,1
CUS_0x5465,Michaelh,36.0,639-70-2163,Musician,2024-04-01,35-44,1
CUS_0x5479,Edwardsl,50.0,087-00-0175,Musician,2024-04-01,45-54,1
CUS_0x554b,Alexeih,53.0,776-27-8471,Entrepreneur,2024-04-01,45-54,1
CUS_0x5554,ernardx,54.0,225-64-6391,Lawyer,2024-04-01,45-54,1
CUS_0x55c7,Jonathan Spicerb,32.0,617-11-1965,Accountant,2024-04-01,25-34,1
CUS_0x563b,Chestneyr,50.0,895-16-5219,Media_Manager,2024-04-01,45-54,1
CUS_0x56bb,Sabaj,27.0,055-66-2809,Teacher,2024-04-01,25-34,1
CUS_0x56ef,Billf,20.0,454-36-2008,Mechanic,2024-04-01,18-24,1
CUS_0x56f,"""""""""""""""Johnp""""""",20.0,451-16-8531,NA,2024-04-01,18-24,1
CUS_0x575a,Bulle,44.0,#F%$D@*&8,Writer,2024-04-01,35-44,0
CUS_0x57dc,Lefteris Papadimasp,35.0,019-51-4007,Musician,2024-04-01,35-44,1
CUS_0x57e,Janowskio,,882-25-3454,NA,2024-04-01,55+,1
CUS_0x5859,Slaterd,38.0,278-10-7087,Accountant,2024-04-01,35-44,1
CUS_0x58b5,Miguela,27.0,166-72-8708,Mechanic,2024-04-01,25-34,1
CUS_0x5978,Dan Levineb,35.0,763-74-8586,NA,2024-04-01,35-44,1
CUS_0x598d,Andrease,49.0,199-80-5451,Lawyer,2024-04-01,45-54,1
CUS_0x599f,Mihir Dalalg,42.0,#F%$D@*&8,Doctor,2024-04-01,35-44,0
CUS_0x59dc,Kimu,25.0,#F%$D@*&8,Journalist,2024-04-01,25-34,0
CUS_0x5a92,Gillams,42.0,486-47-1751,Doctor,2024-04-01,35-44,1
CUS_0x5b90,Nick Edwardsa,42.0,341-11-8430,Architect,2024-04-01,35-44,1
CUS_0x5be7,Sheppardw,25.0,162-11-9944,Engineer,2024-04-01,25-34,1
CUS_0x5bfe,Soyoung Kimi,15.0,932-62-0394,Media_Manager,2024-04-01,18-24,1
CUS_0x5c0f,Lukei,19.0,050-21-1213,Musician,2024-04-01,18-24,1
CUS_0x5c89,Matthiasf,14.0,#F%$D@*&8,NA,2024-04-01,18-24,0
CUS_0x5c90,Estelle Shirbonr,25.0,112-81-3185,Doctor,2024-04-01,25-34,1
CUS_0x5cde,Sung-wonf,38.0,073-10-1268,Writer,2024-04-01,35-44,1
CUS_0x5d09,James Daveye,35.0,553-83-1565,NA,2024-04-01,35-44,1
CUS_0x5d36,Andrean,39.0,372-03-0075,Scientist,2024-04-01,35-44,1
CUS_0x5d43,Kate Holtonr,25.0,891-78-5847,Musician,2024-04-01,25-34,1
CUS_0x5db1,Herbertm,37.0,418-30-2017,Developer,2024-04-01,35-44,1
CUS_0x5e00,Peterc,47.0,799-20-2552,Entrepreneur,2024-04-01,45-54,1
CUS_0x5e40,Allisonz,37.0,355-34-7507,Entrepreneur,2024-04-01,35-44,1
CUS_0x5e7f,Deborahj,31.0,864-25-5318,Developer,2024-04-01,25-34,1
CUS_0x5eae,Yinka Adegokec,22.0,332-71-6850,Writer,2024-04-01,18-24,1
CUS_0x5ed4,Lashm,32.0,211-83-4029,Lawyer,2024-04-01,25-34,1
CUS_0x5f15,Gouldn,33.0,001-97-1222,Scientist,2024-04-01,25-34,1
CUS_0x5ffc,Taraz,38.0,756-51-8878,Doctor,2024-04-01,35-44,1
CUS_0x604a,Halsz,,345-45-3616,Engineer,2024-04-01,55+,1
CUS_0x6083,Jant,35.0,018-04-5329,Lawyer,2024-04-01,35-44,1
CUS_0x60d,Langef,28.0,994-11-0278,Architect,2024-04-01,25-34,1
CUS_0x60e3,Paritosha,31.0,351-59-3736,Journalist,2024-04-01,25-34,1
CUS_0x612d,Raoc,31.0,597-77-6079,Accountant,2024-04-01,25-34,1
CUS_0x6138,Daveyt,20.0,245-14-1659,Media_Manager,2024-04-01,18-24,1
CUS_0x62b5,Danb,50.0,303-12-8448,Doctor,2024-04-01,45-54,1
CUS_0x62f4,Jochelley,27.0,841-09-1439,Writer,2024-04-01,25-34,1
CUS_0x633b,ini Julient,40.0,158-88-3834,Entrepreneur,2024-04-01,35-44,1
CUS_0x636b,Somasundaramd,24.0,353-92-8877,Architect,2024-04-01,18-24,1
CUS_0x6387,Araxiab,27.0,063-08-8008,Manager,2024-04-01,25-34,1
CUS_0x63fe,Grantn,35.0,685-81-8221,Mechanic,2024-04-01,35-44,1
CUS_0x646e,Johnsont,27.0,142-24-2784,Media_Manager,2024-04-01,25-34,1
CUS_0x64a5,Herbert Lashv,42.0,681-01-0375,Scientist,2024-04-01,35-44,1
CUS_0x64e7,James Pomfreti,38.0,556-17-3791,Accountant,2024-04-01,35-44,1
CUS_0x6525,Palmerw,28.0,734-19-2330,Manager,2024-04-01,25-34,1
CUS_0x6573,Jamesp,34.0,682-25-4861,Doctor,2024-04-01,25-34,1
CUS_0x659f,Peg Mackeyp,43.0,632-73-9889,Architect,2024-04-01,35-44,1
CUS_0x65ab,Kareni,39.0,310-13-3662,Entrepreneur,2024-04-01,35-44,1
CUS_0x665c,Aradhanan,26.0,624-89-5858,Developer,2024-04-01,25-34,1
CUS_0x667a,Josephn,34.0,072-36-2011,Teacher,2024-04-01,25-34,1
CUS_0x66ce,Robin Emmotte,46.0,200-14-2930,Entrepreneur,2024-04-01,45-54,1
CUS_0x6794,Raymondl,42.0,204-14-2702,Teacher,2024-04-01,35-44,1
CUS_0x682c,Mike Dolanl,56.0,327-00-8482,Entrepreneur,2024-04-01,55+,1
CUS_0x6853,Suzanne Barlynm,45.0,777-91-5121,Manager,2024-04-01,45-54,1
CUS_0x6896,Chestneye,14.0,975-47-9681,Media_Manager,2024-04-01,18-24,1
CUS_0x68ea,Forgiones,47.0,#F%$D@*&8,Scientist,2024-04-01,45-54,0
CUS_0x691a,Dyen,52.0,188-25-4731,Musician,2024-04-01,45-54,1
CUS_0x696,Victoria Thiebergerb,36.0,912-94-2116,Mechanic,2024-04-01,35-44,1
CUS_0x69c7,Dane,31.0,600-22-2209,Architect,2024-04-01,25-34,1
CUS_0x6a8b,Ann Saphirx,34.0,168-72-6945,Media_Manager,2024-04-01,25-34,1
CUS_0x6abc,A. Ananthalakshmix,24.0,910-60-1253,Manager,2024-04-01,18-24,1
CUS_0x6b89,Virkia,39.0,702-92-3642,Media_Manager,2024-04-01,35-44,1
CUS_0x6c2a,Jasonb,29.0,093-93-0051,Lawyer,2024-04-01,25-34,1
CUS_0x6cb3,Christoph Steitzt,43.0,261-43-4112,Entrepreneur,2024-04-01,35-44,1
CUS_0x6df5,Weihao Caog,43.0,135-83-0935,Writer,2024-04-01,35-44,1
CUS_0x6e64,"""""""""""""""John ODonnell""""""""a""""""",38.0,#F%$D@*&8,Scientist,2024-04-01,35-44,0
CUS_0x6ea4,Andrear,21.0,594-25-4221,Entrepreneur,2024-04-01,18-24,1
CUS_0x6ee0,Skariachanf,29.0,352-17-4274,Accountant,2024-04-01,25-34,1
CUS_0x6f22,William Jamesl,24.0,166-86-5483,Lawyer,2024-04-01,18-24,1
CUS_0x6f72,Kimw,36.0,948-68-6332,Teacher,2024-04-01,35-44,1
CUS_0x700f,Toonkelj,21.0,197-74-0612,Mechanic,2024-04-01,18-24,1
CUS_0x7016,Bartzl,18.0,976-92-7680,Lawyer,2024-04-01,18-24,1
CUS_0x707c,Busvinew,33.0,670-84-4853,Writer,2024-04-01,25-34,1
CUS_0x7091,Matt Falloonv,16.0,230-80-0322,Architect,2024-04-01,18-24,1
CUS_0x7174,Risab,30.0,063-61-8403,Lawyer,2024-04-01,25-34,1
CUS_0x727e,Louise Eganu,44.0,838-91-3677,Teacher,2024-04-01,35-44,1
CUS_0x7284,Edwardz,44.0,411-70-7311,Accountant,2024-04-01,35-44,1
CUS_0x731c,Mariyan,43.0,831-78-4559,Journalist,2024-04-01,35-44,1
CUS_0x737a,Toml,28.0,643-54-4901,Engineer,2024-04-01,25-34,1
CUS_0x73aa,Whiter,48.0,930-70-0066,Teacher,2024-04-01,45-54,1
CUS_0x73de,Katzk,31.0,225-54-0437,Teacher,2024-04-01,25-34,1
CUS_0x744b,Arunaz,14.0,605-03-2867,Musician,2024-04-01,18-24,1
CUS_0x748,Twinniei,42.0,#F%$D@*&8,Doctor,2024-04-01,35-44,0
CUS_0x74e5,Wickhamw,24.0,596-70-1576,Teacher,2024-04-01,18-24,1
CUS_0x7527,Berginh,38.0,913-79-8046,Journalist,2024-04-01,35-44,1
CUS_0x7562,Victoria Howleym,23.0,984-41-8281,Writer,2024-04-01,18-24,1
CUS_0x7570,D.r,29.0,389-19-4125,Architect,2024-04-01,25-34,1
CUS_0x7590,Malathi Nayakw,43.0,751-03-4015,Architect,2024-04-01,35-44,1
CUS_0x75e3,en Deightonr,22.0,143-28-6216,Scientist,2024-04-01,18-24,1
CUS_0x763a,Margaretb,36.0,334-76-8557,Scientist,2024-04-01,35-44,1
CUS_0x7640,Ivanaa,45.0,522-55-7850,Accountant,2024-04-01,45-54,1
CUS_0x7656,anz,34.0,515-31-7948,NA,2024-04-01,25-34,1
CUS_0x76d0,David Henryg,51.0,613-73-2506,Manager,2024-04-01,45-54,1
CUS_0x7720,Niluksi Koswanagev,20.0,175-17-7561,Scientist,2024-04-01,18-24,1
CUS_0x778a,Jime,47.0,737-34-8629,Developer,2024-04-01,45-54,1
CUS_0x77fa,Gergely Szakacsc,34.0,426-00-7283,Architect,2024-04-01,25-34,1
CUS_0x7879,Jonesx,53.0,489-98-2589,Doctor,2024-04-01,45-54,1
CUS_0x790d,Katharina Barty,44.0,431-56-0286,Journalist,2024-04-01,35-44,1
CUS_0x791e,Plumeq,41.0,667-96-7235,Musician,2024-04-01,35-44,1
CUS_0x792d,Nate Raymondr,41.0,257-23-8497,Architect,2024-04-01,35-44,1
CUS_0x7972,Nate Raymondc,,065-29-8457,Engineer,2024-04-01,55+,1
CUS_0x7993,Wahbax,24.0,#F%$D@*&8,Media_Manager,2024-04-01,18-24,0
CUS_0x79ad,er Annikae,47.0,976-11-4359,Accountant,2024-04-01,45-54,1
CUS_0x7a6c,Jessica Wohlp,32.0,492-59-4587,Writer,2024-04-01,25-34,1
