Customer_ID,Name,Age,SSN,Occupation,snapshot_date,age_band,has_valid_ssn
CUS_0x4c7e,Chris Baltimorel,29.0,570-70-2382,Writer,2023-11-01,25-34,1
CUS_0x4cd8,Wutkowskio,24.0,934-58-9958,Manager,2023-11-01,18-24,1
CUS_0x4de8,Mattheww,33.0,283-06-4422,Media_Manager,2023-11-01,25-34,1
CUS_0x4df6,Malonek,42.0,920-71-9716,NA,2023-11-01,35-44,1
CUS_0x4e3,Jessicau,31.0,389-73-1750,Lawyer,2023-11-01,25-34,1
CUS_0x4e55,Jasonp,52.0,653-19-8238,Writer,2023-11-01,45-54,1
CUS_0x4f62,Caroline Valetkevitchb,47.0,082-15-0381,Journalist,2023-11-01,45-54,1
CUS_0x4faf,Longstrethh,35.0,017-71-4068,Engineer,2023-11-01,35-44,1
CUS_0x4fed,Oreskovict,28.0,153-53-5786,Musician,2023-11-01,25-34,1
CUS_0x5012,Rodrigo Camposo,30.0,#F%$D@*&8,Accountant,2023-11-01,25-34,0
CUS_0x507a,Humeru,43.0,949-56-4266,Musician,2023-11-01,35-44,1
CUS_0x5088,Kirschbauml,47.0,058-85-7676,Teacher,2023-11-01,45-54,1
CUS_0x5204,Kiml,37.0,503-20-4145,Developer,2023-11-01,35-44,1
CUS_0x5222,Pomfrets,50.0,837-01-6937,Musician,2023-11-01,45-54,1
CUS_0x523b,Karen Freifeldg,46.0,967-55-6862,Developer,2023-11-01,45-54,1
CUS_0x5376,David Gaffend,41.0,025-25-1011,NA,2023-11-01,35-44,1
CUS_0x53fc,Paulb,39.0,777-57-0144,Engineer,2023-11-01,35-44,1
CUS_0x549d,Charlie Zhud,41.0,828-71-0914,NA,2023-11-01,35-44,1
CUS_0x54c7,Jewkesx,33.0,397-67-6292,Lawyer,2023-11-01,25-34,1
CUS_0x5534,Aubinr,40.0,246-34-3138,Developer,2023-11-01,35-44,1
CUS_0x557,Rick Rothackeri,20.0,767-97-7844,Musician,2023-11-01,18-24,1
CUS_0x56d7,Peterg,44.0,015-14-5182,Manager,2023-11-01,35-44,1
CUS_0x5718,Sumantax,34.0,888-84-4641,Media_Manager,2023-11-01,25-34,1
CUS_0x575b,Wohlc,20.0,#F%$D@*&8,Engineer,2023-11-01,18-24,0
CUS_0x57a2,ra Hudsona,38.0,202-32-5051,Teacher,2023-11-01,35-44,1
CUS_0x57c6,Araxiad,50.0,976-38-2581,Engineer,2023-11-01,45-54,1
CUS_0x57ef,Gavin Jonesc,36.0,205-36-8507,Journalist,2023-11-01,35-44,1
CUS_0x588e,Steve Slateri,32.0,192-93-2734,Teacher,2023-11-01,25-34,1
CUS_0x58b0,John McCrankb,22.0,868-95-3928,Doctor,2023-11-01,18-24,1
CUS_0x58fb,Chatterjeej,45.0,343-66-3569,Manager,2023-11-01,45-54,1
CUS_0x5937,Silvioh,23.0,771-83-2093,Musician,2023-11-01,18-24,1
CUS_0x59c7,Jennifer Ablanp,29.0,650-76-1704,Mechanic,2023-11-01,25-34,1
CUS_0x5a42,Carrick Mollenkampo,33.0,040-17-5715,Writer,2023-11-01,25-34,1
CUS_0x5a5a,Leikat,20.0,422-77-3211,Accountant,2023-11-01,18-24,1
CUS_0x5a90,Scuffhamq,46.0,264-53-1943,Engineer,2023-11-01,45-54,1
CUS_0x5c2d,Benr,49.0,241-31-0106,Manager,2023-11-01,45-54,1
CUS_0x5c68,Braden Reddallw,33.0,112-40-8747,Scientist,2023-11-01,25-34,1
CUS_0x5cdc,Megan Daviesd,44.0,784-26-3375,Mechanic,2023-11-01,35-44,1
CUS_0x5cf2,Eva Kuehneno,33.0,949-81-4492,Architect,2023-11-01,25-34,1
CUS_0x5d94,Tom Milese,40.0,653-16-0086,Developer,2023-11-01,35-44,1
CUS_0x5db0,Soyoung Kimo,37.0,799-61-3504,Writer,2023-11-01,35-44,1
CUS_0x5df7,Sarah N.w,18.0,324-19-5816,Mechanic,2023-11-01,18-24,1
CUS_0x5e02,Hirschlerh,21.0,864-61-5672,Writer,2023-11-01,18-24,1
CUS_0x5e28,Jant,19.0,545-26-7513,Entrepreneur,2023-11-01,18-24,1
CUS_0x5e34,Atossav,39.0,028-39-5974,Journalist,2023-11-01,35-44,1
CUS_0x5e8f,dam,31.0,332-50-9349,Musician,2023-11-01,25-34,1
CUS_0x5f97,Nick Zieminskiq,27.0,568-79-7786,Lawyer,2023-11-01,25-34,1
CUS_0x5fca,aranio,47.0,861-77-2590,Doctor,2023-11-01,45-54,1
CUS_0x5fcd,Svea Herbst-Baylissc,45.0,824-25-3641,Lawyer,2023-11-01,45-54,1
CUS_0x5fd1,Antonie,28.0,856-19-6470,NA,2023-11-01,25-34,1
CUS_0x5ff9,Carewc,20.0,455-98-9966,Doctor,2023-11-01,18-24,1
CUS_0x6079,Berginn,25.0,420-25-3263,Writer,2023-11-01,25-34,1
CUS_0x60a2,Lionel Laurents,44.0,#F%$D@*&8,NA,2023-11-01,35-44,0
CUS_0x60af,Whiteq,27.0,010-29-7035,Media_Manager,2023-11-01,25-34,1
CUS_0x60ec,Shalal-Esar,42.0,211-05-3339,Musician,2023-11-01,35-44,1
CUS_0x60f1,Emeliay,25.0,199-66-4993,Lawyer,2023-11-01,25-34,1
CUS_0x6136,Paul Thomaschr,25.0,398-44-5320,Writer,2023-11-01,25-34,1
CUS_0x613c,Andrea Shalal-Esam,44.0,227-22-1686,Entrepreneur,2023-11-01,35-44,1
CUS_0x6172,Lefteris Papadimasd,32.0,794-09-7808,Manager,2023-11-01,25-34,1
CUS_0x621,Thomasl,55.0,913-83-2018,Architect,2023-11-01,55+,1
CUS_0x624b,Bernieo,15.0,847-17-3721,Accountant,2023-11-01,18-24,1
CUS_0x6273,Josephine Masond,27.0,213-04-5662,Developer,2023-11-01,25-34,1
CUS_0x62d2,Lauraf,17.0,980-57-4123,Accountant,2023-11-01,18-24,1
CUS_0x62e9,Woodallf,33.0,678-34-4743,Teacher,2023-11-01,25-34,1
CUS_0x6324,Nicholas Vinocurr,55.0,342-38-4793,Manager,2023-11-01,55+,1
CUS_0x6325,Andyc,31.0,964-44-0435,Lawyer,2023-11-01,25-34,1
CUS_0x6331,Hepherp,38.0,664-06-1739,Lawyer,2023-11-01,35-44,1
CUS_0x63db,Fredrik Dahlf,39.0,925-34-6619,Accountant,2023-11-01,35-44,1
CUS_0x63dd,Rodrigo Camposw,37.0,706-84-4068,Doctor,2023-11-01,35-44,1
CUS_0x644,Slaterz,20.0,968-80-7886,Engineer,2023-11-01,18-24,1
CUS_0x646,Alistair Barrg,54.0,758-52-6298,NA,2023-11-01,45-54,1
CUS_0x64ce,Lopezu,21.0,066-73-7172,Lawyer,2023-11-01,18-24,1
CUS_0x64d6,Gareth Goreu,33.0,560-35-4678,Lawyer,2023-11-01,25-34,1
CUS_0x650f,B.f,46.0,015-91-3257,Accountant,2023-11-01,45-54,1
CUS_0x6540,Ronald Groverk,52.0,884-14-0880,Writer,2023-11-01,45-54,1
CUS_0x65a9,Matti,28.0,369-89-6459,NA,2023-11-01,25-34,1
CUS_0x65d2,Nia Williamsf,22.0,659-77-0885,Entrepreneur,2023-11-01,18-24,1
CUS_0x66bb,Caroline Valetkevitchu,46.0,310-18-5191,Scientist,2023-11-01,45-54,1
CUS_0x66d9,tg,22.0,289-20-3745,Teacher,2023-11-01,18-24,1
CUS_0x6714,Dayp,22.0,460-92-1394,Musician,2023-11-01,18-24,1
CUS_0x676b,Kumaro,31.0,580-25-6454,Manager,2023-11-01,25-34,1
CUS_0x67b0,Joe Silhav,15.0,136-79-3729,Engineer,2023-11-01,18-24,1
CUS_0x67c7,Wachtelx,18.0,220-80-3397,Mechanic,2023-11-01,18-24,1
CUS_0x68a7,Huw Jonest,30.0,437-07-5714,Mechanic,2023-11-01,25-34,1
CUS_0x691c,Hamadat,44.0,387-54-0443,Engineer,2023-11-01,35-44,1
CUS_0x6972,Sherileea,42.0,926-84-8661,Musician,2023-11-01,35-44,1
CUS_0x6992,Dan Levinef,20.0,460-46-3317,Teacher,2023-11-01,18-24,1
CUS_0x6a74,Dana,19.0,876-18-9837,Entrepreneur,2023-11-01,18-24,1
CUS_0x6acb,Anna Yukhananova,45.0,823-08-6138,Engineer,2023-11-01,45-54,1
CUS_0x6ae5,Jenniferd,45.0,084-73-9482,Developer,2023-11-01,45-54,1
CUS_0x6b8,Fooy,30.0,011-05-8096,Scientist,2023-11-01,25-34,1
CUS_0x6be3,Anns,47.0,037-33-2929,Doctor,2023-11-01,45-54,1
CUS_0x6c9e,Emily Flitterl,30.0,769-05-9517,Journalist,2023-11-01,25-34,1
CUS_0x6d41,Pedro Nicolacif,45.0,794-86-1129,Journalist,2023-11-01,45-54,1
CUS_0x6dd6,McAllistero,15.0,919-89-2002,Scientist,2023-11-01,18-24,1
CUS_0x6e05,Gilles Guillaumet,45.0,957-54-6785,Musician,2023-11-01,45-54,1
CUS_0x6e5d,Emily Stephensonn,39.0,238-58-8923,Entrepreneur,2023-11-01,35-44,1
CUS_0x6ec9,Kevin Yaom,19.0,941-59-4410,Mechanic,2023-11-01,18-24,1
CUS_0x6eec,Alex Frewy,48.0,184-10-9959,NA,2023-11-01,45-54,1
CUS_0x6eee,Daniel Flynnu,55.0,215-69-1291,Engineer,2023-11-01,55+,1
CUS_0x6f3e,Deepa Seetharamanu,25.0,663-61-7502,Developer,2023-11-01,25-34,1
CUS_0x6fca,Viswanathao,35.0,#F%$D@*&8,Lawyer,2023-11-01,35-44,0
CUS_0x7007,Dougw,41.0,819-79-8796,Accountant,2023-11-01,35-44,1
CUS_0x7045,Whites,37.0,356-25-9324,Developer,2023-11-01,35-44,1
CUS_0x7071,Taral,20.0,331-61-1751,Lawyer,2023-11-01,18-24,1
CUS_0x709d,Palmers,40.0,042-91-6695,Lawyer,2023-11-01,35-44,1
CUS_0x70c9,Oliviaq,37.0,813-21-1686,Scientist,2023-11-01,35-44,1
CUS_0x70e,Steves,20.0,216-87-5046,Developer,2023-11-01,18-24,1
CUS_0x71dd,Falloonz,,176-18-3723,Accountant,2023-11-01,55+,1
CUS_0x720a,Basiln,27.0,093-22-4351,Mechanic,2023-11-01,25-34,1
CUS_0x73e4,Angelab,,147-91-6333,Lawyer,2023-11-01,55+,1
CUS_0x7409,Koltrowitzn,38.0,562-04-5412,Developer,2023-11-01,35-44,1
CUS_0x754e,Groverw,22.0,359-07-6992,Musician,2023-11-01,18-24,1
CUS_0x756f,Jeaninec,49.0,857-91-7840,NA,2023-11-01,45-54,1
CUS_0x7595,"""""""""""""""Eileenr""""""",47.0,#F%$D@*&8,Architect,2023-11-01,45-54,0
CUS_0x75aa,Jean-Baptistez,22.0,899-15-1889,Writer,2023-11-01,18-24,1
CUS_0x75b1,Jeds,31.0,774-41-3721,Entrepreneur,2023-11-01,25-34,1
CUS_0x75c6,"""""""""""""""John ODonnell""""""""p""""""",30.0,587-65-8904,Teacher,2023-11-01,25-34,1
CUS_0x75ef,Rascoet,45.0,340-31-0387,Developer,2023-11-01,45-54,1
CUS_0x761f,Leffc,54.0,498-34-2763,Teacher,2023-11-01,45-54,1
CUS_0x7623,LaCapral,19.0,315-73-7611,Musician,2023-11-01,18-24,1
CUS_0x769a,Brl,56.0,565-87-6956,Scientist,2023-11-01,55+,1
CUS_0x76c2,Jind,50.0,768-36-3850,Musician,2023-11-01,45-54,1
CUS_0x76c4,Izumiy,43.0,861-27-0906,Developer,2023-11-01,35-44,1
CUS_0x76fb,Margaret Chadbourni,40.0,823-20-1441,Lawyer,2023-11-01,35-44,1
CUS_0x787b,Kathym,34.0,121-75-0461,Doctor,2023-11-01,25-34,1
CUS_0x78eb,Douwe Miedemap,38.0,172-46-1166,Musician,2023-11-01,35-44,1
CUS_0x7953,Martinag,45.0,281-10-4083,NA,2023-11-01,45-54,1
CUS_0x797a,Wohlh,18.0,303-89-6328,Media_Manager,2023-11-01,18-24,1
CUS_0x79d7,Nate Raymondd,19.0,060-18-9691,Developer,2023-11-01,18-24,1
CUS_0x7a35,Klotza,41.0,869-37-6295,Musician,2023-11-01,35-44,1
CUS_0x7aa9,Karinai,25.0,760-24-6735,Doctor,2023-11-01,25-34,1
CUS_0x7aaa,Rickm,41.0,559-82-7560,Accountant,2023-11-01,35-44,1
CUS_0x7b5,Huwp,24.0,156-06-2245,Mechanic,2023-11-01,18-24,1
CUS_0x7b5a,Martinan,23.0,137-81-2602,Journalist,2023-11-01,18-24,1
CUS_0x7bbb,Krista Hughesu,36.0,189-26-3266,Accountant,2023-11-01,35-44,1
CUS_0x7bff,Raom,17.0,084-18-2608,Manager,2023-11-01,18-24,1
CUS_0x7cac,Lauren Taral,30.0,268-85-1527,Mechanic,2023-11-01,25-34,1
CUS_0x7d05,Orann,32.0,877-25-6063,Scientist,2023-11-01,25-34,1
CUS_0x7d43,Noah Barkinl,39.0,971-56-5281,Media_Manager,2023-11-01,35-44,1
CUS_0x7d4b,Jason Langej,43.0,975-45-7784,Doctor,2023-11-01,35-44,1
CUS_0x7e09,Smithn,51.0,829-75-6996,NA,2023-11-01,45-54,1
CUS_0x7e12,Sophie Knightg,25.0,717-56-5604,Engineer,2023-11-01,25-34,1
CUS_0x7edf,Skariachanl,27.0,229-64-4916,Teacher,2023-11-01,25-34,1
CUS_0x7eed,Dyek,21.0,488-25-4904,Scientist,2023-11-01,18-24,1
CUS_0x7fb0,Williamsc,39.0,433-96-3729,NA,2023-11-01,35-44,1
