Customer_ID,Name,Age,SSN,Occupation,snapshot_date,age_band,has_valid_ssn
CUS_0x2f21,Christiaane,43.0,491-19-0912,NA,2024-09-01,35-44,1
CUS_0x2f3d,Matthews,53.0,591-99-1793,Teacher,2024-09-01,45-54,1
CUS_0x2f7d,Lawderu,51.0,806-04-3537,Scientist,2024-09-01,45-54,1
CUS_0x2fb1,Anahi Ramaq,24.0,620-09-6549,Journalist,2024-09-01,18-24,1
CUS_0x30fd,Chuck Mikolajczakw,,198-74-1257,Developer,2024-09-01,55+,1
CUS_0x316a,Vidalonb,27.0,425-42-7056,Musician,2024-09-01,25-34,1
CUS_0x32d1,Ianq,39.0,173-69-9224,Journalist,2024-09-01,35-44,1
CUS_0x330a,Hirschlerw,41.0,936-92-2913,Entrepreneur,2024-09-01,35-44,1
CUS_0x339e,Kimp,22.0,224-42-3295,Entrepreneur,2024-09-01,18-24,1
CUS_0x33b0,Daniel Trottas,42.0,406-00-8686,Doctor,2024-09-01,35-44,1
CUS_0x3518,Lynn Adlerv,32.0,744-42-7253,Writer,2024-09-01,25-34,1
CUS_0x3553,Laurence Frosty,26.0,084-25-3745,Musician,2024-09-01,25-34,1
CUS_0x3562,Marce,34.0,821-34-2286,Media_Manager,2024-09-01,25-34,1
CUS_0x3586,Juliet,38.0,201-39-3947,Lawyer,2024-09-01,35-44,1
CUS_0x35b4,Emic,14.0,998-18-5319,Accountant,2024-09-01,18-24,1
CUS_0x35dd,imartex,18.0,149-70-0176,Architect,2024-09-01,18-24,1
CUS_0x3610,Steve Slaters,,908-07-4890,Mechanic,2024-09-01,55+,1
CUS_0x3660,Fergus Jensens,39.0,396-24-2492,NA,2024-09-01,35-44,1
CUS_0x3798,Rhysx,55.0,698-19-2277,Lawyer,2024-09-01,55+,1
CUS_0x37af,Berkowitzs,28.0,954-68-0668,Architect,2024-09-01,25-34,1
CUS_0x37f8,Sarah N.b,25.0,733-93-6011,Accountant,2024-09-01,25-34,1
CUS_0x3854,Kimt,21.0,774-91-6471,Manager,2024-09-01,18-24,1
CUS_0x387e,Rick Rothackerv,37.0,926-26-5893,Mechanic,2024-09-01,35-44,1
CUS_0x38b2,Malonel,30.0,379-55-6476,Media_Manager,2024-09-01,25-34,1
CUS_0x3a26,Joseph Axb,29.0,421-39-6944,Architect,2024-09-01,25-34,1
CUS_0x3a43,Silvio Casciones,45.0,414-10-3877,Engineer,2024-09-01,45-54,1
CUS_0x3b52,Khettiya Jittapongv,41.0,139-21-1407,Manager,2024-09-01,35-44,1
CUS_0x3c3a,Alexh,38.0,014-29-7065,NA,2024-09-01,35-44,1
CUS_0x3cc8,Klaymang,44.0,047-34-0898,Architect,2024-09-01,35-44,1
CUS_0x3e0b,Martella,23.0,949-90-0278,Writer,2024-09-01,18-24,1
CUS_0x3e81,Chuck Mikolajczaky,20.0,443-33-4707,Manager,2024-09-01,18-24,1
CUS_0x3efb,Douwe Miedemas,38.0,564-68-2942,Mechanic,2024-09-01,35-44,1
CUS_0x3fbc,Dang,26.0,572-35-7205,Media_Manager,2024-09-01,25-34,1
CUS_0x3fe1,Sineada,14.0,834-26-5561,Teacher,2024-09-01,18-24,1
CUS_0x40e5,Chang-Ran Kimi,39.0,444-67-4226,Media_Manager,2024-09-01,35-44,1
CUS_0x40f8,Michaelk,21.0,423-29-2528,Developer,2024-09-01,18-24,1
CUS_0x41bf,Doeringq,44.0,693-64-7611,Journalist,2024-09-01,35-44,1
CUS_0x41cc,Economics Correspondento,40.0,823-14-2329,Accountant,2024-09-01,35-44,1
CUS_0x41cd,Ronald Groverz,34.0,342-11-7845,Scientist,2024-09-01,25-34,1
CUS_0x42ef,Marc Jonesb,28.0,661-18-0432,Lawyer,2024-09-01,25-34,1
CUS_0x435f,Donnyr,50.0,229-91-0496,Teacher,2024-09-01,45-54,1
CUS_0x43d,Carewh,42.0,240-16-7049,Entrepreneur,2024-09-01,35-44,1
CUS_0x43ee,B.p,26.0,721-71-9089,Accountant,2024-09-01,25-34,1
CUS_0x440e,Dougo,48.0,144-48-5573,Journalist,2024-09-01,45-54,1
CUS_0x44e,Baertleiny,22.0,915-39-1230,Doctor,2024-09-01,18-24,1
CUS_0x4503,Zorans,53.0,667-99-2952,Developer,2024-09-01,45-54,1
CUS_0x4657,Strupczewskim,23.0,840-29-9898,Journalist,2024-09-01,18-24,1
CUS_0x46c4,Sudipl,25.0,570-10-0256,Manager,2024-09-01,25-34,1
CUS_0x46de,Michel Rosew,25.0,046-57-2177,Accountant,2024-09-01,25-34,1
CUS_0x4734,Luke Jeffss,21.0,839-25-8518,Manager,2024-09-01,18-24,1
CUS_0x476c,Jessicae,28.0,643-75-6294,Manager,2024-09-01,25-34,1
CUS_0x4775,Doris Frankelq,51.0,389-91-1194,Teacher,2024-09-01,45-54,1
CUS_0x47bb,Gaffend,22.0,#F%$D@*&8,Writer,2024-09-01,18-24,0
CUS_0x47c3,Rodrigot,53.0,589-34-3858,Journalist,2024-09-01,45-54,1
CUS_0x47f1,Deepa Babingtonn,41.0,269-58-1027,Architect,2024-09-01,35-44,1
CUS_0x4849,Kim Dixona,23.0,021-95-9989,Architect,2024-09-01,18-24,1
CUS_0x48a0,Caroline Valetkevitcha,25.0,283-50-9361,Scientist,2024-09-01,25-34,1
CUS_0x48aa,Klaymanf,21.0,884-77-6242,Architect,2024-09-01,18-24,1
CUS_0x48be,Balad,45.0,835-01-3862,Mechanic,2024-09-01,45-54,1
CUS_0x494c,Halpine,39.0,849-28-7686,Accountant,2024-09-01,35-44,1
CUS_0x4a78,Francesco Guarasciom,34.0,383-45-6241,Architect,2024-09-01,25-34,1
CUS_0x4aa5,Andreah,43.0,090-87-8841,Mechanic,2024-09-01,35-44,1
CUS_0x4ab7,Finklem,39.0,707-77-3263,Mechanic,2024-09-01,35-44,1
CUS_0x4b6a,Kristenx,30.0,560-37-5114,NA,2024-09-01,25-34,1
CUS_0x4b9,Kevin Yaou,16.0,200-47-7297,Musician,2024-09-01,18-24,1
CUS_0x4c43,Yinkao,38.0,265-13-5943,Architect,2024-09-01,35-44,1
CUS_0x4c4b,Alexv,51.0,866-43-5193,Media_Manager,2024-09-01,45-54,1
CUS_0x4c83,Hutchisonp,47.0,326-69-1811,Scientist,2024-09-01,45-54,1
CUS_0x4d2a,Stanleyp,15.0,770-44-2270,Writer,2024-09-01,18-24,1
CUS_0x4d48,Ferreira-Marquesz,31.0,306-78-6269,Scientist,2024-09-01,25-34,1
CUS_0x4d94,Seetharamanb,37.0,106-40-8801,Engineer,2024-09-01,35-44,1
CUS_0x4e6e,Vlastelicad,54.0,758-72-3397,Scientist,2024-09-01,45-54,1
CUS_0x4ea5,Schnurrk,46.0,407-67-3737,Mechanic,2024-09-01,45-54,1
CUS_0x4eb3,Millikenu,,988-54-9029,Entrepreneur,2024-09-01,55+,1
CUS_0x4eca,Wroughtonu,21.0,572-29-0912,Scientist,2024-09-01,18-24,1
CUS_0x4f3b,Karen Freifeldi,51.0,360-58-3081,Accountant,2024-09-01,45-54,1
CUS_0x5000,Alison Leungg,33.0,149-70-0580,Entrepreneur,2024-09-01,25-34,1
CUS_0x5073,riant,27.0,279-29-4520,Manager,2024-09-01,25-34,1
CUS_0x50d5,Samuel Shenb,19.0,783-40-0022,Engineer,2024-09-01,18-24,1
CUS_0x5128,Moonz,14.0,273-66-6843,Entrepreneur,2024-09-01,18-24,1
CUS_0x5155,Terry Baynesh,28.0,082-20-7384,Teacher,2024-09-01,25-34,1
CUS_0x5184,Seetharamana,22.0,998-89-8313,Architect,2024-09-01,18-24,1
CUS_0x51b2,ernardt,18.0,403-71-9451,Journalist,2024-09-01,18-24,1
CUS_0x5240,Caseyx,39.0,218-26-5179,Musician,2024-09-01,35-44,1
CUS_0x52d5,Ryan Vlastelicaj,30.0,315-76-5024,Entrepreneur,2024-09-01,25-34,1
CUS_0x52e5,Bakerg,27.0,485-23-9890,Doctor,2024-09-01,25-34,1
CUS_0x53d1,Adlerc,44.0,226-19-2220,Mechanic,2024-09-01,35-44,1
CUS_0x5523,Christiaan Hetznery,25.0,871-01-3296,Lawyer,2024-09-01,25-34,1
CUS_0x553d,Danl,36.0,957-32-9386,NA,2024-09-01,35-44,1
CUS_0x5543,Daviesa,34.0,819-22-3330,Writer,2024-09-01,25-34,1
CUS_0x55e4,Wohld,28.0,053-71-8237,Lawyer,2024-09-01,25-34,1
CUS_0x569d,Bijoy Anw,16.0,163-54-9984,Accountant,2024-09-01,18-24,1
CUS_0x5721,Katharina Bartk,29.0,633-49-9564,Journalist,2024-09-01,25-34,1
CUS_0x575c,Margaret Chadbourny,20.0,942-36-6717,Scientist,2024-09-01,18-24,1
CUS_0x57b1,Alexeim,36.0,181-51-6545,Media_Manager,2024-09-01,35-44,1
CUS_0x57c5,Nairp,28.0,929-59-4297,Engineer,2024-09-01,25-34,1
CUS_0x57ca,George Georgiopoulosg,32.0,089-30-5268,Journalist,2024-09-01,25-34,1
CUS_0x57f7,Johnsony,24.0,#F%$D@*&8,Mechanic,2024-09-01,18-24,0
CUS_0x5883,Annay,35.0,757-65-2556,Accountant,2024-09-01,35-44,1
CUS_0x58c5,Rier,27.0,780-95-9123,Lawyer,2024-09-01,25-34,1
CUS_0x5911,Jed Horowitzo,40.0,529-55-1041,NA,2024-09-01,35-44,1
CUS_0x59b6,Scuffhamk,53.0,315-03-3600,NA,2024-09-01,45-54,1
CUS_0x5a1a,Daniel Satarupau,,#F%$D@*&8,Journalist,2024-09-01,55+,0
CUS_0x5b9d,Saqib Iqbalp,45.0,192-16-9048,Mechanic,2024-09-01,45-54,1
CUS_0x5c09,Huangr,15.0,758-97-8399,Architect,2024-09-01,18-24,1
CUS_0x5c72,Edwing,30.0,039-93-2137,Entrepreneur,2024-09-01,25-34,1
CUS_0x5d44,Louiseb,25.0,272-17-8252,Architect,2024-09-01,25-34,1
CUS_0x5d91,Karenu,18.0,018-41-6428,Engineer,2024-09-01,18-24,1
CUS_0x5ea7,Carrelt,31.0,930-79-9858,Entrepreneur,2024-09-01,25-34,1
CUS_0x5ee,Laurence Frostj,35.0,620-05-1729,NA,2024-09-01,35-44,1
CUS_0x5f0e,Sarahl,40.0,695-28-7940,Engineer,2024-09-01,35-44,1
CUS_0x5f37,Tomn,37.0,472-20-2423,Accountant,2024-09-01,35-44,1
CUS_0x5fbb,Flitterc,39.0,564-43-1424,Lawyer,2024-09-01,35-44,1
CUS_0x5fe0,Erwin Sebae,31.0,#F%$D@*&8,Mechanic,2024-09-01,25-34,0
CUS_0x6013,Dominicf,20.0,244-85-0461,Writer,2024-09-01,18-24,1
CUS_0x604,Emily Stephensonm,17.0,962-03-7975,Lawyer,2024-09-01,18-24,1
CUS_0x609f,Jonesa,16.0,167-60-0326,Entrepreneur,2024-09-01,18-24,1
CUS_0x60c5,Gernot Hellerv,39.0,078-88-7853,Manager,2024-09-01,35-44,1
CUS_0x61fd,Leongn,33.0,172-34-6874,Entrepreneur,2024-09-01,25-34,1
CUS_0x626a,Shirouzux,19.0,865-52-1613,Architect,2024-09-01,18-24,1
CUS_0x638d,Phil Wahbab,42.0,#F%$D@*&8,Engineer,2024-09-01,35-44,0
CUS_0x63c2,Xiaoyi Shaoy,49.0,602-93-9483,Accountant,2024-09-01,45-54,1
CUS_0x63ea,en Berkowitzq,33.0,378-61-1989,Engineer,2024-09-01,25-34,1
CUS_0x6406,Geigerq,31.0,640-91-5326,Scientist,2024-09-01,25-34,1
CUS_0x643a,", Globalf",46.0,452-06-9195,Entrepreneur,2024-09-01,45-54,1
CUS_0x6479,Oranw,33.0,219-01-0237,Accountant,2024-09-01,25-34,1
CUS_0x6484,Jonathan Stempelr,45.0,242-85-1671,Accountant,2024-09-01,45-54,1
CUS_0x6493,chief Asiah,32.0,430-26-7042,Doctor,2024-09-01,25-34,1
CUS_0x6496,Mark Felsenthalf,18.0,293-53-5614,Journalist,2024-09-01,18-24,1
CUS_0x650b,Evaa,32.0,466-58-6225,Accountant,2024-09-01,25-34,1
CUS_0x65d6,Dano,32.0,209-72-0384,Developer,2024-09-01,25-34,1
CUS_0x65dc,Dena Aubinj,33.0,192-63-5749,Musician,2024-09-01,25-34,1
CUS_0x6623,Kentaro Sugiyamag,26.0,877-03-5521,Musician,2024-09-01,25-34,1
CUS_0x66bc,illk,18.0,864-70-6001,Writer,2024-09-01,18-24,1
CUS_0x66f2,Brettellb,32.0,091-01-4447,Lawyer,2024-09-01,25-34,1
CUS_0x6719,Gregi,26.0,624-00-3778,Scientist,2024-09-01,25-34,1
CUS_0x675f,Alistairw,42.0,466-58-7914,Manager,2024-09-01,35-44,1
CUS_0x6865,Eva Kuehneno,43.0,292-07-5024,NA,2024-09-01,35-44,1
CUS_0x686c,Kiharap,36.0,666-90-8248,Developer,2024-09-01,35-44,1
CUS_0x68bb,Leskev,53.0,565-48-2416,NA,2024-09-01,45-54,1
CUS_0x698,Paul Sv,23.0,736-37-2371,Manager,2024-09-01,18-24,1
CUS_0x69f6,Denny Thomasq,22.0,691-36-3623,Developer,2024-09-01,18-24,1
CUS_0x6aed,Lesleyq,23.0,930-14-3678,NA,2024-09-01,18-24,1
CUS_0x6b6,Matthias Blamontz,35.0,486-98-7856,Writer,2024-09-01,35-44,1
CUS_0x6c5f,Nick Careyn,25.0,811-75-8093,Mechanic,2024-09-01,25-34,1
CUS_0x6c92,Takenakaq,33.0,395-77-5456,Teacher,2024-09-01,25-34,1
CUS_0x6ca6,Brett Wolfb,24.0,042-68-3497,Writer,2024-09-01,18-24,1
CUS_0x6cd9,Doug Palmerh,23.0,478-01-7375,Teacher,2024-09-01,18-24,1
CUS_0x6cdd,rucek,31.0,276-81-8864,NA,2024-09-01,25-34,1
CUS_0x6d37,Juliem,42.0,452-65-2361,Engineer,2024-09-01,35-44,1
CUS_0x6e0,Lesleyc,46.0,826-38-1391,Entrepreneur,2024-09-01,45-54,1
CUS_0x6e26,Toonkelk,25.0,227-85-1429,Accountant,2024-09-01,25-34,1
CUS_0x6e3e,Schnurrq,24.0,951-49-3710,Writer,2024-09-01,18-24,1
CUS_0x6e49,Farah Masterf,29.0,414-26-7985,Doctor,2024-09-01,25-34,1
CUS_0x6e6b,Gerry Shihz,51.0,424-23-9837,Accountant,2024-09-01,45-54,1
CUS_0x6fd3,"""""""""""""""Martin dek""""""",27.0,173-35-0539,Mechanic,2024-09-01,25-34,1
CUS_0x700d,Blenkinsopc,21.0,992-49-2793,Accountant,2024-09-01,18-24,1
CUS_0x7023,Grantm,34.0,#F%$D@*&8,NA,2024-09-01,25-34,0
CUS_0x706e,Zieminskid,56.0,297-12-6892,NA,2024-09-01,55+,1
CUS_0x7110,Jessica Toonkelj,34.0,501-31-1895,NA,2024-09-01,25-34,1
CUS_0x717d,Janr,26.0,913-82-0485,Lawyer,2024-09-01,25-34,1
CUS_0x7197,Douglas Busvinet,44.0,727-45-8294,Musician,2024-09-01,35-44,1
CUS_0x72b0,Clareh,32.0,504-61-6763,Teacher,2024-09-01,25-34,1
CUS_0x72bc,Wheatleyj,33.0,829-40-8404,Teacher,2024-09-01,25-34,1
CUS_0x731,Gellers,26.0,217-03-0589,Media_Manager,2024-09-01,25-34,1
CUS_0x735,Andy Brucea,44.0,542-75-5761,Architect,2024-09-01,35-44,1
CUS_0x7392,Saraha,56.0,535-21-2576,Journalist,2024-09-01,55+,1
CUS_0x741d,Martinne Gellerf,36.0,#F%$D@*&8,Writer,2024-09-01,35-44,0
CUS_0x74bd,Claran,24.0,510-77-7142,Media_Manager,2024-09-01,18-24,1
CUS_0x74ef,LaCapraz,22.0,437-79-0896,Scientist,2024-09-01,18-24,1
CUS_0x7563,Hellera,39.0,844-48-7506,Scientist,2024-09-01,35-44,1
CUS_0x7597,McCooll,44.0,572-60-9561,Musician,2024-09-01,35-44,1
CUS_0x75d8,Halsv,22.0,281-84-3517,Scientist,2024-09-01,18-24,1
CUS_0x760c,Lashb,32.0,929-07-7881,Manager,2024-09-01,25-34,1
CUS_0x770,Sarahd,25.0,029-84-5574,Media_Manager,2024-09-01,25-34,1
CUS_0x7712,Soyoungu,32.0,835-41-5190,Developer,2024-09-01,25-34,1
CUS_0x7738,Noahw,54.0,266-30-9595,Developer,2024-09-01,45-54,1
CUS_0x7753,Lauren Taray,52.0,517-82-1083,Writer,2024-09-01,45-54,1
CUS_0x78e9,Tomb,,716-17-7548,Developer,2024-09-01,55+,1
CUS_0x7955,Caroline Valetkevitchr,33.0,294-52-2292,Entrepreneur,2024-09-01,25-34,1
CUS_0x7aa8,Yues,,990-79-6246,Media_Manager,2024-09-01,55+,1
CUS_0x7b64,Gianlucaq,38.0,883-05-9278,Musician,2024-09-01,35-44,1
CUS_0x7c25,Toyerg,39.0,956-43-1170,Accountant,2024-09-01,35-44,1
CUS_0x7c76,Leigh Thomasj,43.0,331-37-9623,Mechanic,2024-09-01,35-44,1
CUS_0x7cb5,"""""""SaPinto""""""""m""""""",42.0,200-55-8206,Manager,2024-09-01,35-44,1
CUS_0x7d06,Svea Herbst-Baylissp,20.0,909-72-9200,Developer,2024-09-01,18-24,1
CUS_0x7d42,Zhoul,40.0,597-29-6705,Scientist,2024-09-01,35-44,1
CUS_0x7d82,Marshr,23.0,550-59-0151,Lawyer,2024-09-01,18-24,1
CUS_0x7db5,Matthew Goldsteint,44.0,772-78-1010,Musician,2024-09-01,35-44,1
CUS_0x7dd1,N.u,47.0,929-08-8298,Developer,2024-09-01,45-54,1
CUS_0x7e5d,Leila Abboudh,18.0,073-11-4561,Entrepreneur,2024-09-01,18-24,1
CUS_0x7e90,Millikenp,16.0,#F%$D@*&8,Mechanic,2024-09-01,18-24,0
CUS_0x7ea1,Danielle Assalveb,29.0,218-01-8404,Musician,2024-09-01,25-34,1
CUS_0x7ea5,Kevin Liml,33.0,990-75-0143,Mechanic,2024-09-01,25-34,1
CUS_0x7eb2,Ross Kerbera,28.0,084-27-1386,Manager,2024-09-01,25-34,1
CUS_0x7ed8,Hiratas,17.0,875-39-6024,Manager,2024-09-01,18-24,1
CUS_0x7ef7,Douwe Miedemar,29.0,124-45-4455,Entrepreneur,2024-09-01,25-34,1
CUS_0x7f6b,Shalal-Esaz,31.0,969-80-4739,Manager,2024-09-01,25-34,1
CUS_0x801f,Jessical,33.0,404-03-3907,Scientist,2024-09-01,25-34,1
CUS_0x8029,Deepac,56.0,435-10-7131,Architect,2024-09-01,55+,1
CUS_0x8100,Martinae,30.0,603-81-4784,NA,2024-09-01,25-34,1
CUS_0x8159,Robert-Jane,44.0,891-07-9515,Mechanic,2024-09-01,35-44,1
CUS_0x8179,Soyoungs,29.0,646-61-9900,Media_Manager,2024-09-01,25-34,1
CUS_0x81cd,Ronr,52.0,295-27-4404,Writer,2024-09-01,45-54,1
CUS_0x8202,Roda,25.0,#F%$D@*&8,Entrepreneur,2024-09-01,25-34,0
CUS_0x821a,Adrianr,26.0,916-57-9650,NA,2024-09-01,25-34,1
CUS_0x8245,Mortimerq,48.0,302-98-4223,Journalist,2024-09-01,45-54,1
CUS_0x82bf,Laurenced,28.0,986-44-5074,Manager,2024-09-01,25-34,1
CUS_0x82f2,Alistair Barrb,24.0,597-88-0075,Entrepreneur,2024-09-01,18-24,1
CUS_0x83eb,Lyncht,49.0,920-78-1436,NA,2024-09-01,45-54,1
CUS_0x842e,Alano,25.0,609-29-1019,NA,2024-09-01,25-34,1
CUS_0x848e,Mariad,36.0,276-47-1545,Doctor,2024-09-01,35-44,1
CUS_0x84dd,Orane,45.0,392-43-1088,Engineer,2024-09-01,45-54,1
CUS_0x8511,Stempelu,29.0,541-42-1348,Developer,2024-09-01,25-34,1
CUS_0x8525,Miyoung Kimq,16.0,931-22-4417,Manager,2024-09-01,18-24,1
CUS_0x85e8,le Poornimaf,22.0,548-50-3919,Lawyer,2024-09-01,18-24,1
CUS_0x8666,Chris Reesec,30.0,636-61-1138,Engineer,2024-09-01,25-34,1
CUS_0x86a,Donnellanm,37.0,588-91-6598,Doctor,2024-09-01,35-44,1
CUS_0x8757,Aravindany,21.0,884-33-5995,Architect,2024-09-01,18-24,1
CUS_0x8786,Jessica Toonkelq,40.0,012-61-9198,Scientist,2024-09-01,35-44,1
CUS_0x8802,Martin Dokoupilv,25.0,962-23-5656,Doctor,2024-09-01,25-34,1
CUS_0x8807,Alwyn Scotta,20.0,509-43-8502,Journalist,2024-09-01,18-24,1
CUS_0x8834,Marshv,38.0,729-94-8669,Manager,2024-09-01,35-44,1
CUS_0x885d,McCranko,19.0,149-60-5973,NA,2024-09-01,18-24,1
CUS_0x8870,inig,42.0,549-65-3683,Manager,2024-09-01,35-44,1
