Customer_ID,Name,Age,SSN,Occupation,snapshot_date,age_band,has_valid_ssn
CUS_0x2590,Michelleg,20.0,717-54-8782,Engineer,2023-07-01,18-24,1
CUS_0x2662,Dorfmanf,34.0,071-40-3808,Manager,2023-07-01,25-34,1
CUS_0x26a9,Vlastelicac,27.0,073-62-9451,Media_Manager,2023-07-01,25-34,1
CUS_0x2784,Matthieu Protardo,33.0,477-65-5868,Architect,2023-07-01,25-34,1
CUS_0x282b,Mikolajczakp,36.0,#F%$D@*&8,Accountant,2023-07-01,35-44,0
CUS_0x28a7,N.t,31.0,969-11-1053,Media_Manager,2023-07-01,25-34,1
CUS_0x28d8,Wachtelg,29.0,096-79-8281,Developer,2023-07-01,25-34,1
CUS_0x2910,MacLellank,22.0,317-09-6933,Architect,2023-07-01,18-24,1
CUS_0x2bf4,Neil Maidmentl,53.0,206-02-5700,Lawyer,2023-07-01,45-54,1
CUS_0x2c5b,Supriatnah,23.0,138-72-0416,Scientist,2023-07-01,18-24,1
CUS_0x2ce1,Aung Hlai,33.0,607-25-6092,Doctor,2023-07-01,25-34,1
CUS_0x2d05,Richard Leongj,36.0,#F%$D@*&8,Media_Manager,2023-07-01,35-44,0
CUS_0x2d78,Seetharamann,43.0,622-94-8955,Media_Manager,2023-07-01,35-44,1
CUS_0x2d98,Angela Moond,42.0,927-78-1000,Engineer,2023-07-01,35-44,1
CUS_0x2df8,Alexei Oreskovicw,27.0,214-58-4052,Musician,2023-07-01,25-34,1
CUS_0x2ed0,ray,26.0,#F%$D@*&8,Lawyer,2023-07-01,25-34,0
CUS_0x2f59,Silhae,30.0,372-34-8477,Accountant,2023-07-01,25-34,1
CUS_0x2f7b,Vaughanq,44.0,879-63-4182,Mechanic,2023-07-01,35-44,1
CUS_0x2fe4,Doug Palmerj,32.0,284-09-4067,Accountant,2023-07-01,25-34,1
CUS_0x30eb,Elvinah,18.0,705-82-0366,Entrepreneur,2023-07-01,18-24,1
CUS_0x310f,Dina Kyriakidous,45.0,892-47-5831,Mechanic,2023-07-01,45-54,1
CUS_0x317e,Jennifery,19.0,527-06-4214,Mechanic,2023-07-01,18-24,1
CUS_0x318d,Orank,38.0,#F%$D@*&8,Scientist,2023-07-01,35-44,0
CUS_0x31b2,Ajith,25.0,552-70-4063,Engineer,2023-07-01,25-34,1
CUS_0x31bd,Kiharag,21.0,695-82-0727,Engineer,2023-07-01,18-24,1
CUS_0x3221,Edward Krudya,36.0,450-93-8421,Mechanic,2023-07-01,35-44,1
CUS_0x3237,Tomg,19.0,066-87-9187,Media_Manager,2023-07-01,18-24,1
CUS_0x327d,Hetznerp,41.0,898-35-4224,Lawyer,2023-07-01,35-44,1
CUS_0x32a7,Lucyx,44.0,181-41-3727,Journalist,2023-07-01,35-44,1
CUS_0x334d,Bullm,23.0,609-56-6241,Entrepreneur,2023-07-01,18-24,1
CUS_0x33ce,Thukralr,43.0,442-25-8016,Architect,2023-07-01,35-44,1
CUS_0x33da,James Tophamn,55.0,911-49-3124,Writer,2023-07-01,55+,1
CUS_0x3420,Sarah N.o,36.0,411-61-2585,Musician,2023-07-01,35-44,1
CUS_0x3442,enf,47.0,037-66-1131,Scientist,2023-07-01,45-54,1
CUS_0x3475,Fletcherl,27.0,271-20-5461,Musician,2023-07-01,25-34,1
CUS_0x35ac,Giseldaa,30.0,973-19-0864,Architect,2023-07-01,25-34,1
CUS_0x35c3,Michelle Nicholsr,34.0,278-60-7972,Musician,2023-07-01,25-34,1
CUS_0x366b,Soyoung Kimi,40.0,012-91-5006,Doctor,2023-07-01,35-44,1
CUS_0x3672,Jonathan Stempelr,37.0,398-41-4421,Mechanic,2023-07-01,35-44,1
CUS_0x36bb,Elinor Comlaye,37.0,837-45-5178,Journalist,2023-07-01,35-44,1
CUS_0x374a,Luciau,,424-21-8795,Mechanic,2023-07-01,55+,1
CUS_0x3868,Gerryv,34.0,916-37-8123,NA,2023-07-01,25-34,1
CUS_0x386e,Shirbonh,22.0,610-24-1396,Scientist,2023-07-01,18-24,1
CUS_0x38d8,Nishant Kumart,24.0,467-02-8866,Accountant,2023-07-01,18-24,1
CUS_0x3992,Ann Saphiri,28.0,218-97-2428,Mechanic,2023-07-01,25-34,1
CUS_0x3a1b,Rossg,43.0,250-09-2815,Manager,2023-07-01,35-44,1
CUS_0x3a4d,Tim McLaughlinw,18.0,075-17-7733,NA,2023-07-01,18-24,1
CUS_0x3aa8,Rigbym,20.0,730-30-0827,Engineer,2023-07-01,18-24,1
CUS_0x3adb,Wanfeng Zhouw,27.0,160-10-4534,Architect,2023-07-01,25-34,1
CUS_0x3b66,Sophie Sassardp,23.0,551-02-1303,Musician,2023-07-01,18-24,1
CUS_0x3bc7,Emmottg,43.0,799-75-6293,Engineer,2023-07-01,35-44,1
CUS_0x3bdb,Jonathanh,49.0,145-16-1646,Mechanic,2023-07-01,45-54,1
CUS_0x3c21,Cinellie,18.0,599-76-2938,Teacher,2023-07-01,18-24,1
CUS_0x3c51,Lesleyd,52.0,455-21-1131,Media_Manager,2023-07-01,45-54,1
CUS_0x3cc3,Poornimao,53.0,759-88-5604,Engineer,2023-07-01,45-54,1
CUS_0x3d3d,Henning Gloysteinx,27.0,898-07-2009,Scientist,2023-07-01,25-34,1
CUS_0x3d53,Dominique Vidalony,29.0,341-94-4616,Developer,2023-07-01,25-34,1
CUS_0x3d64,Carrick Mollenkampv,45.0,038-92-0094,Engineer,2023-07-01,45-54,1
CUS_0x3da0,Luke Bakers,47.0,670-72-0248,Journalist,2023-07-01,45-54,1
CUS_0x3ddc,Jackie Rangej,52.0,934-11-6218,Musician,2023-07-01,45-54,1
CUS_0x3e1a,Rothackery,27.0,939-10-6883,Accountant,2023-07-01,25-34,1
CUS_0x3e5d,Barrj,35.0,982-27-6787,NA,2023-07-01,35-44,1
CUS_0x3ea1,Shalal-Esae,45.0,084-97-6761,Writer,2023-07-01,45-54,1
CUS_0x3f0,Koht,37.0,802-19-4704,Developer,2023-07-01,35-44,1
CUS_0x3f51,Emmottn,31.0,#F%$D@*&8,Engineer,2023-07-01,25-34,0
CUS_0x3f68,Zeba Siddiquir,21.0,380-00-1423,Engineer,2023-07-01,18-24,1
CUS_0x3f97,Strupczewskid,29.0,083-91-7118,Doctor,2023-07-01,25-34,1
CUS_0x4017,enl,36.0,583-89-9945,Teacher,2023-07-01,35-44,1
CUS_0x4079,"""""""""""""""Eileen OGrady""""""""w""""""",45.0,344-37-9577,Mechanic,2023-07-01,45-54,1
CUS_0x40ad,Dorisw,20.0,715-14-3312,Scientist,2023-07-01,18-24,1
CUS_0x415,Moonv,28.0,710-72-5711,Lawyer,2023-07-01,25-34,1
CUS_0x4154,Leighi,34.0,088-79-9555,Writer,2023-07-01,25-34,1
CUS_0x41d5,Huaf,25.0,525-66-4602,Entrepreneur,2023-07-01,25-34,1
CUS_0x41ee,Alice Baghdjianq,22.0,439-38-8702,Entrepreneur,2023-07-01,18-24,1
CUS_0x41fc,Katharina Barty,19.0,273-81-5890,Teacher,2023-07-01,18-24,1
CUS_0x4256,Bakerz,21.0,030-61-4163,Accountant,2023-07-01,18-24,1
CUS_0x4269,Atossa Araxiae,19.0,686-50-2172,NA,2023-07-01,18-24,1
CUS_0x4280,Fabir,53.0,638-36-4083,Teacher,2023-07-01,45-54,1
CUS_0x4313,Tanya Agrawalc,,903-92-2277,Journalist,2023-07-01,55+,1
CUS_0x4372,Katya Wachtelm,27.0,998-72-1919,Architect,2023-07-01,25-34,1
CUS_0x4430,Leskeb,41.0,478-10-0136,Writer,2023-07-01,35-44,1
CUS_0x4469,Sarahm,24.0,218-98-8370,NA,2023-07-01,18-24,1
CUS_0x4519,en Klaymank,35.0,008-22-7725,Developer,2023-07-01,35-44,1
CUS_0x4549,Lionel Laurenty,30.0,116-49-8748,Accountant,2023-07-01,25-34,1
CUS_0x45bd,Katya Wachtelm,32.0,356-66-2055,Mechanic,2023-07-01,25-34,1
CUS_0x4681,David Alexl,20.0,473-15-3361,Architect,2023-07-01,18-24,1
CUS_0x46e6,Stevenf,19.0,772-99-7774,Developer,2023-07-01,18-24,1
CUS_0x4791,Lynnley Browningh,35.0,#F%$D@*&8,Musician,2023-07-01,35-44,0
CUS_0x47d5,"""""""""""""""Eileenl""""""",40.0,430-53-9095,Developer,2023-07-01,35-44,1
CUS_0x47e3,Jessica Donatio,38.0,326-46-1131,Architect,2023-07-01,35-44,1
CUS_0x4842,Leahv,33.0,748-99-7670,Scientist,2023-07-01,25-34,1
CUS_0x495f,Jeffsp,27.0,602-14-6009,Lawyer,2023-07-01,25-34,1
CUS_0x4976,Thomasl,26.0,888-09-4640,NA,2023-07-01,25-34,1
CUS_0x49b5,Deborahp,47.0,654-19-7135,Entrepreneur,2023-07-01,45-54,1
CUS_0x49e3,Wheatleyr,29.0,514-61-2381,Doctor,2023-07-01,25-34,1
CUS_0x4a77,imarte Danielm,,187-66-6476,Engineer,2023-07-01,55+,1
CUS_0x4b12,Clarax,29.0,535-48-2237,Media_Manager,2023-07-01,25-34,1
CUS_0x4b23,Luciana Lopezk,27.0,075-54-1956,Teacher,2023-07-01,25-34,1
CUS_0x4c2b,Jessica Wohlr,45.0,594-38-6492,Doctor,2023-07-01,45-54,1
CUS_0x4c4f,Melbyz,20.0,041-06-0696,Teacher,2023-07-01,18-24,1
CUS_0x4c96,Ann Saphirw,53.0,961-65-0909,Teacher,2023-07-01,45-54,1
CUS_0x4cfd,Edwinp,37.0,776-43-3476,Engineer,2023-07-01,35-44,1
CUS_0x4dd1,Lionel Laurentm,18.0,092-62-2632,NA,2023-07-01,18-24,1
CUS_0x4dd5,Herberty,25.0,530-61-6560,Musician,2023-07-01,25-34,1
CUS_0x4e0e,Billr,52.0,798-36-9685,Doctor,2023-07-01,45-54,1
CUS_0x4f16,Oreskovicz,41.0,978-05-7107,Accountant,2023-07-01,35-44,1
CUS_0x4f1a,A. Anathalakshmis,44.0,380-53-7048,Entrepreneur,2023-07-01,35-44,1
CUS_0x4f41,Miedemaf,38.0,702-76-0398,Mechanic,2023-07-01,35-44,1
CUS_0x5046,Yukoe,27.0,630-44-3542,Entrepreneur,2023-07-01,25-34,1
CUS_0x505c,Yokor,17.0,794-56-6103,Developer,2023-07-01,18-24,1
CUS_0x50e2,ill Berkrotz,30.0,381-25-7601,NA,2023-07-01,25-34,1
CUS_0x51d4,Cruisep,56.0,545-52-0205,Doctor,2023-07-01,55+,1
CUS_0x51eb,Natem,42.0,636-59-6888,Journalist,2023-07-01,35-44,1
CUS_0x5396,James Mackenzied,22.0,505-14-0899,Teacher,2023-07-01,18-24,1
CUS_0x541,Paul Carrels,22.0,313-45-4006,Writer,2023-07-01,18-24,1
CUS_0x543f,Lucia Mutikanid,24.0,333-87-6291,Mechanic,2023-07-01,18-24,1
CUS_0x5451,Chen Aizhuo,32.0,941-92-4783,Journalist,2023-07-01,25-34,1
CUS_0x5488,Alsharifd,18.0,762-79-7112,Scientist,2023-07-01,18-24,1
CUS_0x55d9,Henryl,28.0,#F%$D@*&8,NA,2023-07-01,25-34,0
CUS_0x564e,all Gerrys,29.0,867-73-3888,Scientist,2023-07-01,25-34,1
CUS_0x56c5,Louise Eganz,22.0,978-95-3432,Developer,2023-07-01,18-24,1
CUS_0x56c8,Jank,53.0,058-84-5590,Doctor,2023-07-01,45-54,1
CUS_0x5734,Gabrielh,31.0,484-76-3179,Developer,2023-07-01,25-34,1
CUS_0x57a,Rochar,43.0,300-81-0244,Teacher,2023-07-01,35-44,1
CUS_0x582f,Eva Kuehnenu,29.0,462-85-7240,Teacher,2023-07-01,25-34,1
CUS_0x5848,Woldej,29.0,973-59-7321,Developer,2023-07-01,25-34,1
CUS_0x584b,Barkinj,27.0,462-03-5379,Accountant,2023-07-01,25-34,1
CUS_0x59d8,Maloner,24.0,270-19-5257,Musician,2023-07-01,18-24,1
CUS_0x5a82,Jonathan Lefff,26.0,896-84-7984,Writer,2023-07-01,25-34,1
CUS_0x5aaa,Langev,51.0,951-89-5363,Architect,2023-07-01,45-54,1
CUS_0x5c66,Nick Edwardsd,30.0,864-80-9668,Lawyer,2023-07-01,25-34,1
CUS_0x5c7f,Alwyn Scottf,32.0,399-31-4820,Manager,2023-07-01,25-34,1
CUS_0x5cc5,Malonec,46.0,940-86-3772,Media_Manager,2023-07-01,45-54,1
CUS_0x5dd6,Lesleyi,24.0,266-63-0560,Mechanic,2023-07-01,18-24,1
CUS_0x5e2d,Jonathanr,20.0,194-13-4239,Mechanic,2023-07-01,18-24,1
CUS_0x5f0f,Michael Winfreyo,18.0,988-93-0991,Media_Manager,2023-07-01,18-24,1
CUS_0x5f5d,Timothyr,27.0,618-70-8009,Writer,2023-07-01,25-34,1
CUS_0x5f83,Toyerz,39.0,622-54-5012,Writer,2023-07-01,35-44,1
CUS_0x5fbf,Luciar,45.0,809-92-8326,Developer,2023-07-01,45-54,1
CUS_0x5ff6,Tom Berginf,31.0,969-04-8576,Scientist,2023-07-01,25-34,1
CUS_0x6010,Callusu,46.0,489-16-3177,Mechanic,2023-07-01,45-54,1
CUS_0x6054,Lynnleyg,24.0,024-19-5485,Developer,2023-07-01,18-24,1
CUS_0x6092,Harry Papachristoua,18.0,372-92-0150,Engineer,2023-07-01,18-24,1
CUS_0x6102,Wanfengo,32.0,718-37-2610,Scientist,2023-07-01,25-34,1
CUS_0x612e,Dyeu,20.0,867-32-0827,Architect,2023-07-01,18-24,1
CUS_0x6148,Jean Arcer,44.0,438-39-3090,Accountant,2023-07-01,35-44,1
CUS_0x61c2,Aradhana Aravindanw,23.0,008-17-0608,Lawyer,2023-07-01,18-24,1
CUS_0x6200,Alexeij,27.0,473-54-7971,Journalist,2023-07-01,25-34,1
CUS_0x628e,Michael Flahertyc,43.0,199-27-9186,Accountant,2023-07-01,35-44,1
CUS_0x62cf,Tomd,43.0,619-24-8737,Mechanic,2023-07-01,35-44,1
CUS_0x6322,Chris Vellacottt,41.0,843-12-3405,Lawyer,2023-07-01,35-44,1
CUS_0x643b,Lesley Wroughtond,30.0,669-61-1409,Architect,2023-07-01,25-34,1
CUS_0x6478,Hellerd,23.0,559-08-4955,Manager,2023-07-01,18-24,1
CUS_0x64a1,Rochad,50.0,159-88-1119,Accountant,2023-07-01,45-54,1
CUS_0x64a3,Harichb,28.0,420-36-8896,Teacher,2023-07-01,25-34,1
CUS_0x64a4,Oliver Hirtj,46.0,907-98-0707,Developer,2023-07-01,45-54,1
CUS_0x65d3,Bhatw,31.0,193-67-1122,Teacher,2023-07-01,25-34,1
CUS_0x661d,Jimm,25.0,128-26-1433,Journalist,2023-07-01,25-34,1
CUS_0x6669,Caroline Valetkevitchg,35.0,845-20-9787,Journalist,2023-07-01,35-44,1
CUS_0x666a,Reijiy,36.0,#F%$D@*&8,Architect,2023-07-01,35-44,0
CUS_0x6672,Elinorp,48.0,096-10-4575,Lawyer,2023-07-01,45-54,1
CUS_0x6673,Lesley Wroughtonv,31.0,959-24-9730,Entrepreneur,2023-07-01,25-34,1
CUS_0x66d4,Clarks,35.0,#F%$D@*&8,Manager,2023-07-01,35-44,0
CUS_0x6728,Ryan Vlastelicah,52.0,568-05-5440,Journalist,2023-07-01,45-54,1
CUS_0x67a9,Lucia Mutikanih,28.0,909-77-7191,Scientist,2023-07-01,25-34,1
CUS_0x68f8,Reem Shamseddinec,32.0,929-60-1367,Entrepreneur,2023-07-01,25-34,1
CUS_0x6928,Davidn,40.0,293-19-9209,Architect,2023-07-01,35-44,1
CUS_0x69e5,Trevorb,24.0,802-17-0201,Mechanic,2023-07-01,18-24,1
CUS_0x6a1a,Rothackerp,42.0,399-01-1198,Teacher,2023-07-01,35-44,1
CUS_0x6a8f,Hudsonj,46.0,088-45-9859,Lawyer,2023-07-01,45-54,1
CUS_0x6ab5,Andreas Rinkeq,21.0,626-07-4067,Teacher,2023-07-01,18-24,1
CUS_0x6ada,McBrideo,56.0,034-00-7974,Manager,2023-07-01,55+,1
CUS_0x6b59,Suvashree Deyf,22.0,992-54-9955,Developer,2023-07-01,18-24,1
CUS_0x6bad,Leika Kiharac,43.0,415-46-9238,Scientist,2023-07-01,35-44,1
CUS_0x6c00,Herbert Lashu,36.0,369-63-4486,Musician,2023-07-01,35-44,1
CUS_0x6c52,Laurence Frostt,34.0,873-88-8377,Musician,2023-07-01,25-34,1
CUS_0x6c53,Papachristoui,35.0,805-27-6510,Mechanic,2023-07-01,35-44,1
CUS_0x6c90,Tim Hepherj,25.0,786-65-3651,Manager,2023-07-01,25-34,1
CUS_0x6cb4,Stanley Whitew,22.0,196-11-8284,Doctor,2023-07-01,18-24,1
CUS_0x6cc6,Guiy,39.0,857-13-7259,Media_Manager,2023-07-01,35-44,1
CUS_0x6d3c,Nadiar,20.0,331-88-3157,NA,2023-07-01,18-24,1
CUS_0x6da3,Pattanaikg,19.0,855-09-6351,Engineer,2023-07-01,18-24,1
CUS_0x6f04,Tetsushik,25.0,385-51-0863,Manager,2023-07-01,25-34,1
CUS_0x6f69,Tim Hepherj,44.0,737-19-5989,NA,2023-07-01,35-44,1
CUS_0x6f78,Driverq,49.0,845-98-6688,Manager,2023-07-01,45-54,1
CUS_0x6f84,imarte Walterj,28.0,200-85-7540,Doctor,2023-07-01,25-34,1
CUS_0x6fb1,Ringstromk,28.0,848-55-0249,Manager,2023-07-01,25-34,1
CUS_0x6fb2,Erin Geigera,25.0,244-19-0739,Lawyer,2023-07-01,25-34,1
CUS_0x703c,Chrisi,55.0,537-15-0590,Architect,2023-07-01,55+,1
CUS_0x7080,Barkinp,40.0,026-31-3577,Teacher,2023-07-01,35-44,1
CUS_0x70b2,Zhou Xiny,40.0,830-58-7325,Media_Manager,2023-07-01,35-44,1
CUS_0x7154,Cohenm,32.0,624-46-9352,Accountant,2023-07-01,25-34,1
CUS_0x7198,Ghoshy,25.0,745-79-3142,Writer,2023-07-01,25-34,1
CUS_0x7283,Kareno,24.0,078-84-8943,Writer,2023-07-01,18-24,1
CUS_0x73bb,Nadia Damouniw,21.0,594-65-2540,Accountant,2023-07-01,18-24,1
CUS_0x73cf,David Henryw,53.0,404-87-5996,Scientist,2023-07-01,45-54,1
CUS_0x73ee,Nathans,27.0,647-87-1377,Mechanic,2023-07-01,25-34,1
CUS_0x7429,Kumarz,30.0,378-86-7375,Manager,2023-07-01,25-34,1
CUS_0x7494,Andrew Callusr,25.0,260-03-9307,Entrepreneur,2023-07-01,25-34,1
CUS_0x74fc,Guptay,22.0,011-70-3590,Musician,2023-07-01,18-24,1
CUS_0x7551,Busvinel,14.0,926-03-8333,Writer,2023-07-01,18-24,1
CUS_0x75f,Jessicai,31.0,992-15-8442,Musician,2023-07-01,25-34,1
CUS_0x764f,Robert Hetza,30.0,315-17-8163,Teacher,2023-07-01,25-34,1
CUS_0x76fc,Estelle Shirbond,21.0,252-29-1918,Mechanic,2023-07-01,18-24,1
CUS_0x778e,Leahw,29.0,943-65-1465,Lawyer,2023-07-01,25-34,1
CUS_0x7837,Kerbere,43.0,051-86-5042,Media_Manager,2023-07-01,35-44,1
CUS_0x7893,Jan Schwartzf,51.0,854-64-8493,Doctor,2023-07-01,45-54,1
CUS_0x7960,Silke Koltrowitzp,36.0,910-40-6258,Lawyer,2023-07-01,35-44,1
CUS_0x79a9,Lisa Twaroniter,39.0,364-54-1405,NA,2023-07-01,35-44,1
CUS_0x7a0b,Langeb,25.0,417-25-2167,Developer,2023-07-01,25-34,1
CUS_0x7a39,Dayg,40.0,649-32-8060,Accountant,2023-07-01,35-44,1
CUS_0x7ba5,Eric Onstadg,19.0,257-56-3896,Writer,2023-07-01,18-24,1
CUS_0x7baf,Alejl,41.0,792-88-1863,Lawyer,2023-07-01,35-44,1
CUS_0x7bf,Caroline Valetkevitcha,32.0,330-17-2088,Engineer,2023-07-01,25-34,1
CUS_0x7c2,Andrea Shalal-Esax,45.0,460-71-7774,NA,2023-07-01,45-54,1
CUS_0x7c4a,Sayantani Ghoshi,43.0,193-71-6964,Writer,2023-07-01,35-44,1
CUS_0x7c6,Nehas,42.0,#F%$D@*&8,Teacher,2023-07-01,35-44,0
CUS_0x7cfb,Joyg,24.0,836-40-8633,Accountant,2023-07-01,18-24,1
CUS_0x7da5,raden Reddallm,46.0,583-23-0384,Architect,2023-07-01,45-54,1
CUS_0x7dd7,Malathiv,43.0,177-67-8669,Entrepreneur,2023-07-01,35-44,1
CUS_0x7de0,Aruna Viswanathad,33.0,538-28-9874,Writer,2023-07-01,25-34,1
CUS_0x7e0b,Rickf,37.0,333-61-5851,Media_Manager,2023-07-01,35-44,1
CUS_0x7f50,Caroline Valetkevitchs,47.0,917-63-6589,Engineer,2023-07-01,45-54,1
CUS_0x7f9c,Yantoultra Nguic,32.0,349-56-0936,Developer,2023-07-01,25-34,1
CUS_0x8072,Kaorio,18.0,478-04-9369,Mechanic,2023-07-01,18-24,1
CUS_0x809c,Viswanathau,45.0,675-17-0345,Musician,2023-07-01,45-54,1
CUS_0x80df,Jonathanc,39.0,421-37-9507,Developer,2023-07-01,35-44,1
CUS_0x80f8,Nh,36.0,250-34-7218,Teacher,2023-07-01,35-44,1
CUS_0x8110,Andreio,,967-93-3033,NA,2023-07-01,55+,1
CUS_0x81c5,Sakaria,,817-22-9418,Teacher,2023-07-01,55+,1
CUS_0x81e9,Steve Slaterm,37.0,541-82-8577,Mechanic,2023-07-01,35-44,1
CUS_0x83a4,David Tollu,46.0,167-34-4316,Writer,2023-07-01,45-54,1
CUS_0x83c5,Soyoungs,31.0,171-97-9968,Engineer,2023-07-01,25-34,1
CUS_0x83d7,Catherined,35.0,677-56-4737,Architect,2023-07-01,35-44,1
CUS_0x83ef,Laurence Frostr,18.0,332-20-3492,Teacher,2023-07-01,18-24,1
CUS_0x84b8,Georgiopoulosb,18.0,143-97-1898,Teacher,2023-07-01,18-24,1
CUS_0x84c3,Laurence Frostf,20.0,631-17-2729,Scientist,2023-07-01,18-24,1
CUS_0x857f,Philip Blenkinsopf,34.0,589-60-7084,Developer,2023-07-01,25-34,1
CUS_0x85b,Carews,26.0,253-80-8250,Lawyer,2023-07-01,25-34,1
CUS_0x85cb,Annikaf,22.0,291-85-1125,Writer,2023-07-01,18-24,1
CUS_0x8600,Sarah McBridec,29.0,031-35-0942,Architect,2023-07-01,25-34,1
CUS_0x870d,"""""""ODonnell""""""""m""""""",37.0,164-56-7860,Accountant,2023-07-01,35-44,1
CUS_0x870e,Manoj Kumarh,39.0,648-68-3983,Accountant,2023-07-01,35-44,1
CUS_0x8783,Tovac,21.0,420-30-6739,Journalist,2023-07-01,18-24,1
CUS_0x87b6,Jonesw,45.0,987-86-9689,Lawyer,2023-07-01,45-54,1
CUS_0x8841,Nayako,53.0,648-37-6041,Mechanic,2023-07-01,45-54,1
CUS_0x8852,Rachelle Younglaix,28.0,723-55-9485,Journalist,2023-07-01,25-34,1
CUS_0x88e2,Karenv,32.0,077-04-5427,Engineer,2023-07-01,25-34,1
CUS_0x8a78,Mortimerw,25.0,579-14-0774,Accountant,2023-07-01,25-34,1
CUS_0x8ad9,Podkuln,38.0,691-51-3532,Entrepreneur,2023-07-01,35-44,1
CUS_0x8b29,Kambasj,55.0,752-20-2242,NA,2023-07-01,55+,1
CUS_0x8b5f,Tomd,48.0,711-39-1531,Developer,2023-07-01,45-54,1
