Customer_ID,Name,Age,SSN,Occupation,snapshot_date,age_band,has_valid_ssn
CUS_0x1aaf,Swatiu,24.0,750-26-4712,Engineer,2023-10-01,18-24,1
CUS_0x1abb,Euan Rochaa,41.0,014-18-6605,Lawyer,2023-10-01,35-44,1
CUS_0x1b00,Strupczewskih,33.0,638-65-2500,Lawyer,2023-10-01,25-34,1
CUS_0x1b6d,Douwe Miedemae,22.0,503-24-1934,Engineer,2023-10-01,18-24,1
CUS_0x1b99,Caroline Valetkevitchi,37.0,685-95-4062,Developer,2023-10-01,35-44,1
CUS_0x1baf,Andrea Shalal-Esap,41.0,589-48-5213,Accountant,2023-10-01,35-44,1
CUS_0x1be0,Alisterf,43.0,620-09-7019,Accountant,2023-10-01,35-44,1
CUS_0x1c1c,Giancarlo Navachv,45.0,702-44-7038,Writer,2023-10-01,45-54,1
CUS_0x1c7d,Breidthardtl,38.0,792-37-0645,Accountant,2023-10-01,35-44,1
CUS_0x1d1f,Alan Wheatleye,17.0,085-21-9898,Musician,2023-10-01,18-24,1
CUS_0x1d9e,Emma Thomassons,42.0,861-85-5004,Lawyer,2023-10-01,35-44,1
CUS_0x1e06,Deepaa,50.0,318-14-7292,Mechanic,2023-10-01,45-54,1
CUS_0x1e0f,Kylie MacLelland,55.0,198-49-3462,Lawyer,2023-10-01,55+,1
CUS_0x1f24,Mikolajczakq,42.0,796-58-2729,Musician,2023-10-01,35-44,1
CUS_0x1f66,Kentaroj,19.0,042-09-5105,Musician,2023-10-01,18-24,1
CUS_0x1ffc,Alexeit,35.0,808-28-9660,Teacher,2023-10-01,35-44,1
CUS_0x20e4,Emma Thomassonx,20.0,936-93-4382,Journalist,2023-10-01,18-24,1
CUS_0x215f,Yaoe,56.0,#F%$D@*&8,Architect,2023-10-01,55+,0
CUS_0x216a,Wahbar,26.0,526-33-0806,Writer,2023-10-01,25-34,1
CUS_0x22b3,Gilbertn,54.0,333-22-1926,Journalist,2023-10-01,45-54,1
CUS_0x22e3,Chang-Ranq,17.0,258-42-8344,Mechanic,2023-10-01,18-24,1
CUS_0x2391,Jennifer Ablanh,21.0,046-96-1490,Architect,2023-10-01,18-24,1
CUS_0x23a8,Lagueg,40.0,023-13-3332,Media_Manager,2023-10-01,35-44,1
CUS_0x23b5,Juliev,32.0,423-92-9444,Mechanic,2023-10-01,25-34,1
CUS_0x24b9,Dianeh,36.0,#F%$D@*&8,Writer,2023-10-01,35-44,0
CUS_0x24d4,Altmeyerv,23.0,258-43-9524,NA,2023-10-01,18-24,1
CUS_0x24df,Eriks,35.0,944-82-4384,NA,2023-10-01,35-44,1
CUS_0x253c,Tom Halss,35.0,399-03-5425,Developer,2023-10-01,35-44,1
CUS_0x2594,Mattq,26.0,691-55-1000,Manager,2023-10-01,25-34,1
CUS_0x2595,Mariannam,38.0,508-13-1248,Writer,2023-10-01,35-44,1
CUS_0x2671,"""""""""""""""Johns""""""",23.0,354-60-4314,Doctor,2023-10-01,18-24,1
CUS_0x26a1,Tom Bergint,17.0,897-14-8536,Doctor,2023-10-01,18-24,1
CUS_0x26e0,Carrelr,36.0,829-99-2590,Lawyer,2023-10-01,35-44,1
CUS_0x272c,Nateb,23.0,972-89-0621,Accountant,2023-10-01,18-24,1
CUS_0x2734,Natee,15.0,429-39-1057,Doctor,2023-10-01,18-24,1
CUS_0x275e,Sophie Sassardr,30.0,504-54-6793,Engineer,2023-10-01,25-34,1
CUS_0x27d5,Matt Scuffhami,44.0,524-83-1898,Developer,2023-10-01,35-44,1
CUS_0x2858,Lisam,38.0,#F%$D@*&8,Developer,2023-10-01,35-44,0
CUS_0x288d,Selamk,55.0,970-19-8342,Lawyer,2023-10-01,55+,1
CUS_0x289d,Scuffhame,54.0,983-41-0016,Journalist,2023-10-01,45-54,1
CUS_0x2924,Dan Burnsp,15.0,366-25-1922,Musician,2023-10-01,18-24,1
CUS_0x2958,Lucia Mutikaniv,19.0,571-79-5091,Teacher,2023-10-01,18-24,1
CUS_0x29e0,Jessica Wohlq,30.0,#F%$D@*&8,Journalist,2023-10-01,25-34,0
CUS_0x2a03,Pauln,27.0,620-62-0897,Journalist,2023-10-01,25-34,1
CUS_0x2a15,Cyril Altmeyerr,37.0,107-09-2657,NA,2023-10-01,35-44,1
CUS_0x2a66,Oliviad,29.0,783-15-6029,Media_Manager,2023-10-01,25-34,1
CUS_0x2a6b,Georgee,,#F%$D@*&8,Accountant,2023-10-01,55+,0
CUS_0x2b2a,Richardy,34.0,682-88-0410,Media_Manager,2023-10-01,25-34,1
CUS_0x2b39,David Sheppards,46.0,034-89-4652,Scientist,2023-10-01,45-54,1
CUS_0x2b61,Wanfeng Zhoun,41.0,255-12-4906,Teacher,2023-10-01,35-44,1
CUS_0x2bba,Sarah Whitep,17.0,755-99-6164,Doctor,2023-10-01,18-24,1
CUS_0x2bd2,ing Xiaoyio,49.0,629-39-0007,Manager,2023-10-01,45-54,1
CUS_0x2ca8,Wayne Colel,22.0,531-62-7802,Doctor,2023-10-01,18-24,1
CUS_0x2d03,Anurag Kotokyl,40.0,404-88-9976,Scientist,2023-10-01,35-44,1
CUS_0x2d62,Scheydera,28.0,377-32-6573,Doctor,2023-10-01,25-34,1
CUS_0x2d88,Motsoenenga,37.0,365-13-3951,Manager,2023-10-01,35-44,1
CUS_0x2de1,Poornima Guptaj,30.0,139-40-9715,Media_Manager,2023-10-01,25-34,1
CUS_0x2f31,Padraicb,53.0,649-23-1895,Developer,2023-10-01,45-54,1
CUS_0x2f77,Sleimanw,16.0,892-53-8384,Mechanic,2023-10-01,18-24,1
CUS_0x2faa,ernie Woodallq,21.0,#F%$D@*&8,Mechanic,2023-10-01,18-24,0
CUS_0x305e,Kevin Yaoq,19.0,224-36-7347,Accountant,2023-10-01,18-24,1
CUS_0x30b7,Malathi Nayakb,37.0,801-89-7511,Doctor,2023-10-01,35-44,1
CUS_0x30b9,Dashav,52.0,857-73-0569,Lawyer,2023-10-01,45-54,1
CUS_0x30bd,Valentina Zaz,51.0,922-14-6752,Media_Manager,2023-10-01,45-54,1
CUS_0x3108,Ernesta,35.0,788-31-6965,Engineer,2023-10-01,35-44,1
CUS_0x312b,Laurenu,29.0,#F%$D@*&8,NA,2023-10-01,25-34,0
CUS_0x317a,Carolinev,37.0,123-72-0187,Developer,2023-10-01,35-44,1
CUS_0x3208,Angelah,30.0,119-34-1742,Developer,2023-10-01,25-34,1
CUS_0x321c,Suvashree Deyg,51.0,941-11-8492,Media_Manager,2023-10-01,45-54,1
CUS_0x32c7,Growv,30.0,224-30-1995,Journalist,2023-10-01,25-34,1
CUS_0x337b,Rick Rothackers,44.0,160-18-8543,Developer,2023-10-01,35-44,1
CUS_0x33bc,Alison Griswoldl,42.0,#F%$D@*&8,Engineer,2023-10-01,35-44,0
CUS_0x33ea,Grant McCoolg,20.0,729-59-5840,Accountant,2023-10-01,18-24,1
CUS_0x340b,Harryp,39.0,#F%$D@*&8,NA,2023-10-01,35-44,0
CUS_0x34b1,Neligana,26.0,349-86-2748,Journalist,2023-10-01,25-34,1
CUS_0x3533,Ferreira-Marquesy,36.0,873-30-9565,NA,2023-10-01,35-44,1
CUS_0x3752,Scottv,33.0,466-47-3467,Writer,2023-10-01,25-34,1
CUS_0x38a0,Spicerf,44.0,292-44-8964,Entrepreneur,2023-10-01,35-44,1
CUS_0x3934,Pedro das,36.0,898-97-1307,Writer,2023-10-01,35-44,1
CUS_0x39d3,Hiratao,14.0,628-61-5123,Teacher,2023-10-01,18-24,1
CUS_0x3a15,Jason Langez,52.0,191-78-3233,Mechanic,2023-10-01,45-54,1
CUS_0x3a9d,Garimac,23.0,725-74-3647,Scientist,2023-10-01,18-24,1
CUS_0x3aaa,Billp,,750-94-9700,Developer,2023-10-01,55+,1
CUS_0x3aab,ernard Vaughany,44.0,347-65-8366,Accountant,2023-10-01,35-44,1
CUS_0x3b5d,Fooa,19.0,341-44-0136,Developer,2023-10-01,18-24,1
CUS_0x3c0b,Christopherc,29.0,235-06-0085,Doctor,2023-10-01,25-34,1
CUS_0x3ce7,Rhys Jonesb,25.0,110-85-1519,Architect,2023-10-01,25-34,1
CUS_0x3cfa,Schnurra,37.0,345-02-9110,Media_Manager,2023-10-01,35-44,1
CUS_0x3d37,Alwynb,23.0,160-06-3935,Manager,2023-10-01,18-24,1
CUS_0x3d60,Georgeu,24.0,127-22-3098,Teacher,2023-10-01,18-24,1
CUS_0x3d6e,Chris Baltimoref,15.0,#F%$D@*&8,Accountant,2023-10-01,18-24,0
CUS_0x3d7b,Soyounga,36.0,601-37-2077,Entrepreneur,2023-10-01,35-44,1
CUS_0x3ec6,Matt Dailyf,21.0,539-95-3833,Engineer,2023-10-01,18-24,1
CUS_0x4004,Carlosj,44.0,679-26-6464,Writer,2023-10-01,35-44,1
CUS_0x4057,Ethan Bilbys,49.0,761-54-1901,Architect,2023-10-01,45-54,1
CUS_0x40dd,Peter Graffy,16.0,457-78-8903,Entrepreneur,2023-10-01,18-24,1
CUS_0x40fe,Mark Hosenballn,27.0,751-18-7527,Mechanic,2023-10-01,25-34,1
CUS_0x4159,Deepa Seetharamany,42.0,143-85-9083,Manager,2023-10-01,35-44,1
CUS_0x416a,Driverv,25.0,694-97-7075,Manager,2023-10-01,25-34,1
CUS_0x41ae,Ashley Lauo,49.0,192-41-5590,Doctor,2023-10-01,45-54,1
CUS_0x420f,Suchitra Mohantyz,37.0,750-75-7327,Musician,2023-10-01,35-44,1
CUS_0x435d,Slaterg,,760-37-2706,Journalist,2023-10-01,55+,1
CUS_0x4398,Yukhananovn,18.0,545-62-2882,Developer,2023-10-01,18-24,1
CUS_0x442f,Herberts,28.0,438-91-3759,Musician,2023-10-01,25-34,1
CUS_0x446a,Ryanq,39.0,886-76-5266,Scientist,2023-10-01,35-44,1
CUS_0x449,Reynoldsw,14.0,324-08-0373,Manager,2023-10-01,18-24,1
CUS_0x44e9,Barri,34.0,482-45-6373,Architect,2023-10-01,25-34,1
CUS_0x4523,Lashj,39.0,527-08-5621,Scientist,2023-10-01,35-44,1
CUS_0x456d,Melanie Burtond,55.0,594-26-5566,Lawyer,2023-10-01,55+,1
CUS_0x45ea,Dinesh Nairh,46.0,083-95-6249,Mechanic,2023-10-01,45-54,1
CUS_0x4672,Ryan Vlastelicav,34.0,886-85-1961,Journalist,2023-10-01,25-34,1
CUS_0x469a,ro Lifschitzt,29.0,059-20-5955,Teacher,2023-10-01,25-34,1
CUS_0x4717,Valetkevitchz,33.0,096-05-5633,Developer,2023-10-01,25-34,1
CUS_0x471c,Muraij,24.0,757-62-8379,Lawyer,2023-10-01,18-24,1
CUS_0x472e,Tarae,34.0,544-51-0603,Architect,2023-10-01,25-34,1
CUS_0x485f,Gaynort,36.0,579-09-9274,Teacher,2023-10-01,35-44,1
CUS_0x48e4,LaCaprab,45.0,#F%$D@*&8,Engineer,2023-10-01,45-54,0
CUS_0x49d5,Julia Edwardsj,32.0,373-75-0180,NA,2023-10-01,25-34,1
CUS_0x4ab2,Euan Rochau,19.0,752-31-9562,Writer,2023-10-01,18-24,1
CUS_0x4abd,Jennifer Sabaq,21.0,618-82-4410,NA,2023-10-01,18-24,1
CUS_0x4acc,Davida,40.0,458-42-0425,Developer,2023-10-01,35-44,1
CUS_0x4b6b,Emma Thomassonn,20.0,231-66-9150,Developer,2023-10-01,18-24,1
CUS_0x4c2,Kazunorin,19.0,068-99-0027,Lawyer,2023-10-01,18-24,1
CUS_0x4c2c,David Henryk,16.0,029-34-1826,Manager,2023-10-01,18-24,1
CUS_0x4cce,Jeremy Gauntt,45.0,356-75-7852,Engineer,2023-10-01,45-54,1
CUS_0x4d2,ra Hudsonq,51.0,543-49-0684,Accountant,2023-10-01,45-54,1
CUS_0x4db5,Reddallg,15.0,424-73-9223,Engineer,2023-10-01,18-24,1
CUS_0x4dbd,Scuffhamy,,825-76-8127,Scientist,2023-10-01,55+,1
CUS_0x4e3c,Toonkeld,19.0,624-70-5384,Lawyer,2023-10-01,18-24,1
CUS_0x4e5c,Gellers,40.0,725-33-0579,Musician,2023-10-01,35-44,1
CUS_0x4e95,Lauram,42.0,921-95-7248,Developer,2023-10-01,35-44,1
CUS_0x4eb6,Leahi,45.0,930-91-3174,Media_Manager,2023-10-01,45-54,1
CUS_0x4ee4,Nichola Groomw,31.0,498-04-7341,Mechanic,2023-10-01,25-34,1
CUS_0x4ef1,Karen Jacobse,32.0,509-25-5550,Musician,2023-10-01,25-34,1
CUS_0x4f00,Jessica Wohlo,24.0,239-64-7715,Developer,2023-10-01,18-24,1
CUS_0x4f05,Ian Chuav,18.0,089-63-1676,Musician,2023-10-01,18-24,1
CUS_0x4fc1,Melindad,52.0,945-39-2972,NA,2023-10-01,45-54,1
CUS_0x4ff8,Dina Kyriakidout,17.0,#F%$D@*&8,Lawyer,2023-10-01,18-24,0
CUS_0x5055,Mutikanip,53.0,741-23-2460,Writer,2023-10-01,45-54,1
CUS_0x511d,Toni Clarkem,39.0,494-39-0599,Scientist,2023-10-01,35-44,1
CUS_0x513a,Griffithss,36.0,020-26-0390,Lawyer,2023-10-01,35-44,1
CUS_0x5148,Taran,16.0,234-90-5943,Mechanic,2023-10-01,18-24,1
CUS_0x5180,Ewingw,16.0,268-03-1866,Scientist,2023-10-01,18-24,1
CUS_0x51bf,Karen Jacobsa,51.0,684-71-5126,Writer,2023-10-01,45-54,1
CUS_0x52cb,Jany,39.0,062-24-3926,Developer,2023-10-01,35-44,1
CUS_0x5357,Moond,33.0,428-88-4219,Journalist,2023-10-01,25-34,1
CUS_0x5369,Dmitry Zhdannikovy,37.0,111-17-8056,Accountant,2023-10-01,35-44,1
CUS_0x5395,Sonya Dowsettb,45.0,041-85-1396,Lawyer,2023-10-01,45-54,1
CUS_0x53f9,Karen Freifeldw,38.0,250-47-4635,Lawyer,2023-10-01,35-44,1
CUS_0x5454,Y-Singj,35.0,911-96-3945,Musician,2023-10-01,35-44,1
CUS_0x5474,Dhanya Skariachanc,56.0,616-36-4039,Engineer,2023-10-01,55+,1
CUS_0x5597,Leske Noelc,48.0,418-38-2559,Musician,2023-10-01,45-54,1
CUS_0x55e0,Kimb,26.0,857-03-0726,Writer,2023-10-01,25-34,1
CUS_0x55f6,Wheatleye,37.0,566-71-2113,Writer,2023-10-01,35-44,1
CUS_0x5625,er Ingridi,36.0,859-74-5676,Musician,2023-10-01,35-44,1
CUS_0x562b,Edwardsk,56.0,231-01-4015,Architect,2023-10-01,55+,1
CUS_0x5665,Jessica Toonkelq,35.0,868-53-7311,Journalist,2023-10-01,35-44,1
CUS_0x56ad,Nicolei,19.0,891-82-4879,Scientist,2023-10-01,18-24,1
CUS_0x5709,Alistaire,38.0,541-41-6519,Musician,2023-10-01,35-44,1
CUS_0x5793,Viparat Jantraprapi,25.0,818-70-3452,Writer,2023-10-01,25-34,1
CUS_0x5815,Reiji Murair,32.0,172-09-0251,Engineer,2023-10-01,25-34,1
CUS_0x5857,Tim Hephera,48.0,718-24-5226,Mechanic,2023-10-01,45-54,1
CUS_0x58f,Rachelle Younglaia,29.0,744-81-5706,Architect,2023-10-01,25-34,1
CUS_0x5915,Garimal,,307-35-3344,Lawyer,2023-10-01,55+,1
CUS_0x596a,Alistair Barrp,19.0,557-24-2510,Engineer,2023-10-01,18-24,1
CUS_0x5a1b,Mica Rosenbergb,53.0,919-68-5823,Mechanic,2023-10-01,45-54,1
CUS_0x5ab7,Nicolaciz,21.0,061-51-4957,Teacher,2023-10-01,18-24,1
CUS_0x5b70,Jonathan Stempely,55.0,433-49-2426,Journalist,2023-10-01,55+,1
CUS_0x5ba1,Spetalnickj,32.0,803-91-4307,Scientist,2023-10-01,25-34,1
CUS_0x5be9,Sarah Mortimerr,48.0,428-81-0163,NA,2023-10-01,45-54,1
CUS_0x5c1f,Tetsushih,55.0,776-09-6859,Architect,2023-10-01,55+,1
CUS_0x5c94,Emmottu,28.0,319-65-7987,NA,2023-10-01,25-34,1
CUS_0x5cbb,Cruisej,44.0,309-82-5174,Accountant,2023-10-01,35-44,1
CUS_0x5d42,Jonesg,39.0,330-04-5269,Entrepreneur,2023-10-01,35-44,1
CUS_0x5d46,Oreskovicw,37.0,#F%$D@*&8,Entrepreneur,2023-10-01,35-44,0
CUS_0x5db7,Daveq,39.0,088-41-9984,NA,2023-10-01,35-44,1
CUS_0x5e3b,Dougz,37.0,068-14-1985,Entrepreneur,2023-10-01,35-44,1
CUS_0x5e70,Emilyo,56.0,084-91-0481,Engineer,2023-10-01,55+,1
CUS_0x5ee7,Halpinx,55.0,674-29-2346,Developer,2023-10-01,55+,1
CUS_0x5f64,Olga Popovak,32.0,231-02-6063,Doctor,2023-10-01,25-34,1
CUS_0x5f9,Greg Roumeliotise,42.0,970-14-1165,Developer,2023-10-01,35-44,1
CUS_0x5fd3,ill Berkrotg,39.0,884-11-5710,Lawyer,2023-10-01,35-44,1
CUS_0x6032,James Vicinil,17.0,741-59-1064,Media_Manager,2023-10-01,18-24,1
CUS_0x60c0,Maryw,33.0,720-48-8048,Mechanic,2023-10-01,25-34,1
CUS_0x6142,Taran,38.0,735-50-1434,Accountant,2023-10-01,35-44,1
CUS_0x6197,Lynchp,39.0,079-81-7123,Engineer,2023-10-01,35-44,1
CUS_0x628,Prodhann,44.0,350-60-2048,NA,2023-10-01,35-44,1
CUS_0x6399,Steve Schererr,28.0,087-38-7228,Lawyer,2023-10-01,25-34,1
CUS_0x64f0,McBrideh,19.0,655-81-0974,Architect,2023-10-01,18-24,1
CUS_0x6578,Alan Wheatleyg,19.0,944-84-0145,Mechanic,2023-10-01,18-24,1
CUS_0x65c5,Clarer,49.0,078-37-0144,Accountant,2023-10-01,45-54,1
CUS_0x65d0,Aubino,31.0,259-61-9535,Doctor,2023-10-01,25-34,1
CUS_0x6612,Jennifer Sabay,51.0,101-38-4991,Doctor,2023-10-01,45-54,1
CUS_0x663,Richarda,38.0,#F%$D@*&8,Mechanic,2023-10-01,35-44,0
CUS_0x664c,Lorenzim,19.0,482-10-4462,Doctor,2023-10-01,18-24,1
CUS_0x66fc,Berginu,42.0,332-96-0334,NA,2023-10-01,35-44,1
CUS_0x6749,Subhadip Sircarf,26.0,109-19-0368,Mechanic,2023-10-01,25-34,1
CUS_0x67ec,Deepav,42.0,639-39-0670,Architect,2023-10-01,35-44,1
CUS_0x6819,Ronald Groverz,19.0,631-29-3707,Architect,2023-10-01,18-24,1
CUS_0x681c,Bhattacharjeet,29.0,446-41-8323,Scientist,2023-10-01,25-34,1
CUS_0x68ad,Edwardsg,45.0,177-23-9449,Entrepreneur,2023-10-01,45-54,1
CUS_0x68d9,Steve Slaterk,,580-48-2588,Writer,2023-10-01,55+,1
CUS_0x696c,Ronald Groverf,32.0,206-86-2182,Manager,2023-10-01,25-34,1
CUS_0x69f0,Edmunde,50.0,669-75-6091,Accountant,2023-10-01,45-54,1
CUS_0x6a29,Lawrence Hurleyz,50.0,224-33-4622,Mechanic,2023-10-01,45-54,1
CUS_0x6a5f,Gerry Shiht,23.0,915-55-5034,Accountant,2023-10-01,18-24,1
CUS_0x6b0b,Giorgio Gavinu,27.0,206-94-5126,Doctor,2023-10-01,25-34,1
CUS_0x6c27,Hideyukic,20.0,297-05-8610,Journalist,2023-10-01,18-24,1
CUS_0x6c83,Roumeliotisb,33.0,710-75-5170,Media_Manager,2023-10-01,25-34,1
CUS_0x6c88,Poornima Guptaf,39.0,821-50-1894,Accountant,2023-10-01,35-44,1
CUS_0x6d04,Aditi Shahz,21.0,837-11-4072,Scientist,2023-10-01,18-24,1
CUS_0x6d17,Niveditar,36.0,584-62-1775,Scientist,2023-10-01,35-44,1
CUS_0x6d1e,Steveu,43.0,549-54-6864,Mechanic,2023-10-01,35-44,1
CUS_0x6d22,Matt Falloonm,41.0,564-68-2345,Entrepreneur,2023-10-01,35-44,1
CUS_0x6d94,Andrea Shalal-Esah,44.0,832-74-6335,Doctor,2023-10-01,35-44,1
CUS_0x6e23,Harry Papachristouo,37.0,344-34-3762,Scientist,2023-10-01,35-44,1
CUS_0x6e2b,Millikend,19.0,100-19-6332,Accountant,2023-10-01,18-24,1
CUS_0x6e47,Georgeu,52.0,110-25-7439,Teacher,2023-10-01,45-54,1
CUS_0x6f40,Soyoungv,31.0,566-34-8471,Musician,2023-10-01,25-34,1
CUS_0x6f8b,Dmitracoval,15.0,443-98-1444,Media_Manager,2023-10-01,18-24,1
CUS_0x7084,Ryan Vlastelicao,26.0,967-68-4738,Musician,2023-10-01,25-34,1
CUS_0x70e8,Soyoung Kimx,38.0,381-87-7038,NA,2023-10-01,35-44,1
CUS_0x710e,Papadimasx,44.0,840-65-9735,Doctor,2023-10-01,35-44,1
CUS_0x71b8,Suzannen,54.0,017-48-9798,Entrepreneur,2023-10-01,45-54,1
CUS_0x71ba,Sayantanis,42.0,906-54-5924,Engineer,2023-10-01,35-44,1
CUS_0x71bf,Ross Kerberf,,583-65-2893,Scientist,2023-10-01,55+,1
CUS_0x7324,Timh,41.0,#F%$D@*&8,Writer,2023-10-01,35-44,0
CUS_0x734a,Alexei Oreskovicd,20.0,549-24-0925,Developer,2023-10-01,18-24,1
CUS_0x742c,Sarahk,21.0,954-22-2142,Engineer,2023-10-01,18-24,1
CUS_0x744c,Luke Jeffsx,34.0,195-92-0874,Musician,2023-10-01,25-34,1
CUS_0x748e,Maloner,26.0,418-53-1393,Doctor,2023-10-01,25-34,1
CUS_0x749e,Victoria Bryana,23.0,006-39-2302,Journalist,2023-10-01,18-24,1
CUS_0x74d5,Mortimerz,26.0,432-94-4099,Lawyer,2023-10-01,25-34,1
CUS_0x754d,env,50.0,257-18-5219,Entrepreneur,2023-10-01,45-54,1
CUS_0x75e8,Deepa Seetharamanc,37.0,351-02-9110,Lawyer,2023-10-01,35-44,1
CUS_0x7641,Flitterc,24.0,329-66-7043,Developer,2023-10-01,18-24,1
CUS_0x7699,Miyoungx,22.0,152-69-5817,Developer,2023-10-01,18-24,1
CUS_0x76a9,Humeyra Pamuko,17.0,830-79-0818,Developer,2023-10-01,18-24,1
CUS_0x7703,ernard Vaughanr,39.0,401-95-5016,Writer,2023-10-01,35-44,1
CUS_0x77ec,Yantoultraq,28.0,597-68-4770,Engineer,2023-10-01,25-34,1
CUS_0x78cd,Tiagor,25.0,214-79-8348,Developer,2023-10-01,25-34,1
CUS_0x797d,Leskeb,37.0,178-56-1075,Doctor,2023-10-01,35-44,1
CUS_0x7a8d,arani Krishnanh,46.0,921-21-5382,Architect,2023-10-01,45-54,1
CUS_0x7ace,Carolinev,46.0,279-65-4803,Media_Manager,2023-10-01,45-54,1
CUS_0x7ba0,imarte Waltera,28.0,654-22-3082,Teacher,2023-10-01,25-34,1
CUS_0x7d0b,Isabel Reynoldsb,22.0,226-77-0587,NA,2023-10-01,18-24,1
CUS_0x7d57,Grant McCoolw,20.0,332-96-1312,Entrepreneur,2023-10-01,18-24,1
CUS_0x7dd,Matthias Sobolewskiu,47.0,507-09-1349,Lawyer,2023-10-01,45-54,1
CUS_0x7df6,Valetkevitchr,39.0,589-71-0854,Scientist,2023-10-01,35-44,1
CUS_0x7e10,Aizhup,37.0,924-66-5952,Manager,2023-10-01,35-44,1
CUS_0x7e3e,Gershbergk,30.0,230-16-9822,Engineer,2023-10-01,25-34,1
CUS_0x7ea2,Alper Davew,27.0,584-85-1295,Teacher,2023-10-01,25-34,1
CUS_0x7ea4,Natalie Wrightj,56.0,000-89-3828,Media_Manager,2023-10-01,55+,1
CUS_0x7efe,Patrickn,41.0,338-22-8890,Journalist,2023-10-01,35-44,1
CUS_0x7fc7,Jochelle Mendoncaf,55.0,827-76-1265,Musician,2023-10-01,55+,1
CUS_0x7feb,Sayantani Ghosht,31.0,716-31-0286,Manager,2023-10-01,25-34,1
CUS_0x8033,Alisony,26.0,425-36-6919,Manager,2023-10-01,25-34,1
CUS_0x803c,Davidm,18.0,941-91-2197,Entrepreneur,2023-10-01,18-24,1
CUS_0x8081,Sineade,32.0,171-65-5297,Manager,2023-10-01,25-34,1
CUS_0x80d7,Sharpw,15.0,181-47-9455,Architect,2023-10-01,18-24,1
CUS_0x80d8,Woodallg,25.0,879-65-6545,Lawyer,2023-10-01,25-34,1
CUS_0x8132,Briany,35.0,352-95-7668,Architect,2023-10-01,35-44,1
CUS_0x8144,Poornima Guptav,38.0,830-28-5855,Media_Manager,2023-10-01,35-44,1
CUS_0x8293,Fiona Ortizj,23.0,588-86-8947,Mechanic,2023-10-01,18-24,1
CUS_0x82db,Lynnley Browningz,39.0,115-17-6032,Teacher,2023-10-01,35-44,1
CUS_0x82fd,Basilu,22.0,543-39-6167,Engineer,2023-10-01,18-24,1
CUS_0x840a,Pedro dan,41.0,779-76-1190,Lawyer,2023-10-01,35-44,1
CUS_0x84af,Rothackerq,32.0,504-37-8446,Accountant,2023-10-01,25-34,1
CUS_0x8533,Stempelw,,747-81-0975,Architect,2023-10-01,55+,1
CUS_0x85e7,Marc Jonesv,29.0,959-37-3158,Doctor,2023-10-01,25-34,1
CUS_0x85e9,Anna Driveri,45.0,288-62-7562,Musician,2023-10-01,45-54,1
CUS_0x8718,Alex ran,39.0,426-07-3179,Journalist,2023-10-01,35-44,1
CUS_0x8752,Mikolajczaku,33.0,175-52-9172,NA,2023-10-01,25-34,1
CUS_0x878c,Caroliner,41.0,479-15-5308,Journalist,2023-10-01,35-44,1
CUS_0x8793,Laura Zuckermany,26.0,198-37-2258,Accountant,2023-10-01,25-34,1
CUS_0x87db,Hop,18.0,207-07-2861,Lawyer,2023-10-01,18-24,1
CUS_0x880b,Jones Lisag,21.0,790-45-5982,NA,2023-10-01,18-24,1
